leg_id,company_id,booking_id,service_id,qty,fare_component_idr
gocepat_item_05280,gocepat,gocepat_ord_02649,gocepat_prod_0020,3,1844404
gocepat_item_05281,gocepat,gocepat_ord_02650,gocepat_prod_0011,2,980414
gocepat_item_05282,gocepat,gocepat_ord_02650,gocepat_prod_0038,2,719715
gocepat_item_05283,gocepat,gocepat_ord_02651,gocepat_prod_0011,3,9804141
gocepat_item_05284,gocepat,gocepat_ord_02651,gocepat_prod_0036,4,11970876
gocepat_item_05285,gocepat,gocepat_ord_02651,gocepat_prod_0007,2,4459842
gocepat_item_05286,gocepat,gocepat_ord_02652,gocepat_prod_0037,2,5049836
gocepat_item_05287,gocepat,gocepat_ord_02652,gocepat_prod_0004,3,11005185
gocepat_item_05288,gocepat,gocepat_ord_02653,gocepat_prod_0032,3,1167643
gocepat_item_05289,gocepat,gocepat_ord_02653,gocepat_prod_0009,2,506899
gocepat_item_05290,gocepat,gocepat_ord_02653,gocepat_prod_0009,1,253449
gocepat_item_05291,gocepat,gocepat_ord_02654,gocepat_prod_0040,2,8776362
gocepat_item_05292,gocepat,gocepat_ord_02654,gocepat_prod_0025,3,7567986
gocepat_item_05293,gocepat,gocepat_ord_02654,gocepat_prod_0014,3,11500260
gocepat_item_05294,gocepat,gocepat_ord_02655,gocepat_prod_0038,2,4798102
gocepat_item_05295,gocepat,gocepat_ord_02655,gocepat_prod_0035,3,13426293
gocepat_item_05296,gocepat,gocepat_ord_02656,gocepat_prod_0011,3,9804141
gocepat_item_05297,gocepat,gocepat_ord_02656,gocepat_prod_0034,3,217791
gocepat_item_05298,gocepat,gocepat_ord_02657,gocepat_prod_0008,1,1113717
gocepat_item_05299,gocepat,gocepat_ord_02657,gocepat_prod_0009,4,6758648
gocepat_item_05300,gocepat,gocepat_ord_02658,gocepat_prod_0004,2,7336790
gocepat_item_05301,gocepat,gocepat_ord_02659,gocepat_prod_0018,2,994649
gocepat_item_05302,gocepat,gocepat_ord_02659,gocepat_prod_0003,2,368995
gocepat_item_05303,gocepat,gocepat_ord_02660,gocepat_prod_0022,1,1286771
gocepat_item_05304,gocepat,gocepat_ord_02661,gocepat_prod_0020,2,1229603
gocepat_item_05305,gocepat,gocepat_ord_02661,gocepat_prod_0020,2,1229603
gocepat_item_05306,gocepat,gocepat_ord_02662,gocepat_prod_0019,1,519837
gocepat_item_05307,gocepat,gocepat_ord_02663,gocepat_prod_0003,4,737989
gocepat_item_05308,gocepat,gocepat_ord_02663,gocepat_prod_0029,1,468459
gocepat_item_05309,gocepat,gocepat_ord_02664,gocepat_prod_0008,1,1113717
gocepat_item_05310,gocepat,gocepat_ord_02665,gocepat_prod_0010,2,395162
gocepat_item_05311,gocepat,gocepat_ord_02665,gocepat_prod_0015,1,2932402
gocepat_item_05312,gocepat,gocepat_ord_02665,gocepat_prod_0029,1,3123063
gocepat_item_05313,gocepat,gocepat_ord_02666,gocepat_prod_0028,1,2618775
gocepat_item_05314,gocepat,gocepat_ord_02666,gocepat_prod_0030,1,2165360
gocepat_item_05315,gocepat,gocepat_ord_02666,gocepat_prod_0014,1,3833420
gocepat_item_05316,gocepat,gocepat_ord_02667,gocepat_prod_0021,4,11935976
gocepat_item_05317,gocepat,gocepat_ord_02667,gocepat_prod_0025,1,2522662
gocepat_item_05318,gocepat,gocepat_ord_02667,gocepat_prod_0010,1,197581
gocepat_item_05319,gocepat,gocepat_ord_02668,gocepat_prod_0008,2,334115
gocepat_item_05320,gocepat,gocepat_ord_02669,gocepat_prod_0040,3,13164543
gocepat_item_05321,gocepat,gocepat_ord_02669,gocepat_prod_0013,3,7468818
gocepat_item_05322,gocepat,gocepat_ord_02670,gocepat_prod_0032,2,5189526
gocepat_item_05323,gocepat,gocepat_ord_02671,gocepat_prod_0023,4,1397504
gocepat_item_05324,gocepat,gocepat_ord_02671,gocepat_prod_0004,2,7336790
gocepat_item_05325,gocepat,gocepat_ord_02671,gocepat_prod_0005,4,1770596
gocepat_item_05326,gocepat,gocepat_ord_02672,gocepat_prod_0009,3,5068986
gocepat_item_05327,gocepat,gocepat_ord_02672,gocepat_prod_0027,1,4460919
gocepat_item_05328,gocepat,gocepat_ord_02672,gocepat_prod_0024,3,13226151
gocepat_item_05329,gocepat,gocepat_ord_02673,gocepat_prod_0008,4,4454868
gocepat_item_05330,gocepat,gocepat_ord_02673,gocepat_prod_0015,1,2932402
gocepat_item_05331,gocepat,gocepat_ord_02674,gocepat_prod_0033,4,16305456
gocepat_item_05332,gocepat,gocepat_ord_02674,gocepat_prod_0039,2,7664882
gocepat_item_05333,gocepat,gocepat_ord_02675,gocepat_prod_0014,4,15333680
gocepat_item_05334,gocepat,gocepat_ord_02675,gocepat_prod_0020,1,4098676
gocepat_item_05335,gocepat,gocepat_ord_02675,gocepat_prod_0014,4,15333680
gocepat_item_05336,gocepat,gocepat_ord_02676,gocepat_prod_0031,2,2401352
gocepat_item_05337,gocepat,gocepat_ord_02676,gocepat_prod_0024,1,4408717
gocepat_item_05338,gocepat,gocepat_ord_02676,gocepat_prod_0011,4,13072188
gocepat_item_05339,gocepat,gocepat_ord_02677,gocepat_prod_0021,1,2983994
gocepat_item_05340,gocepat,gocepat_ord_02678,gocepat_prod_0032,1,2594763
gocepat_item_05341,gocepat,gocepat_ord_02678,gocepat_prod_0037,3,7574754
gocepat_item_05342,gocepat,gocepat_ord_02679,gocepat_prod_0008,2,2227434
gocepat_item_05343,gocepat,gocepat_ord_02680,gocepat_prod_0012,3,9397302
gocepat_item_05344,gocepat,gocepat_ord_02680,gocepat_prod_0023,4,1397504
gocepat_item_05345,gocepat,gocepat_ord_02680,gocepat_prod_0011,2,6536094
gocepat_item_05346,gocepat,gocepat_ord_02681,gocepat_prod_0035,2,8950862
gocepat_item_05347,gocepat,gocepat_ord_02682,gocepat_prod_0008,2,2227434
gocepat_item_05348,gocepat,gocepat_ord_02682,gocepat_prod_0006,1,4107872
gocepat_item_05349,gocepat,gocepat_ord_02683,gocepat_prod_0023,1,349376
gocepat_item_05350,gocepat,gocepat_ord_02683,gocepat_prod_0023,1,349376
gocepat_item_05351,gocepat,gocepat_ord_02684,gocepat_prod_0027,1,4460919
gocepat_item_05352,gocepat,gocepat_ord_02684,gocepat_prod_0021,3,8951982
gocepat_item_05353,gocepat,gocepat_ord_02685,gocepat_prod_0034,1,72597
gocepat_item_05354,gocepat,gocepat_ord_02685,gocepat_prod_0034,1,72597
gocepat_item_05355,gocepat,gocepat_ord_02685,gocepat_prod_0013,2,4979212
gocepat_item_05356,gocepat,gocepat_ord_02686,gocepat_prod_0037,3,7574754
gocepat_item_05357,gocepat,gocepat_ord_02686,gocepat_prod_0012,3,9397302
gocepat_item_05358,gocepat,gocepat_ord_02687,gocepat_prod_0023,4,1397504
gocepat_item_05359,gocepat,gocepat_ord_02687,gocepat_prod_0004,4,14673580
gocepat_item_05360,gocepat,gocepat_ord_02688,gocepat_prod_0011,3,9804141
gocepat_item_05361,gocepat,gocepat_ord_02688,gocepat_prod_0016,4,15274888
gocepat_item_05362,gocepat,gocepat_ord_02689,gocepat_prod_0004,2,1100519
gocepat_item_05363,gocepat,gocepat_ord_02689,gocepat_prod_0024,4,2645230
gocepat_item_05364,gocepat,gocepat_ord_02690,gocepat_prod_0034,1,72597
gocepat_item_05365,gocepat,gocepat_ord_02690,gocepat_prod_0026,1,2976710
gocepat_item_05366,gocepat,gocepat_ord_02691,gocepat_prod_0005,1,442649
gocepat_item_05367,gocepat,gocepat_ord_02692,gocepat_prod_0024,4,17634868
gocepat_item_05368,gocepat,gocepat_ord_02692,gocepat_prod_0023,2,698752
gocepat_item_05369,gocepat,gocepat_ord_02692,gocepat_prod_0004,2,7336790
gocepat_item_05370,gocepat,gocepat_ord_02693,gocepat_prod_0033,1,4076364
gocepat_item_05371,gocepat,gocepat_ord_02693,gocepat_prod_0001,2,2437110
gocepat_item_05372,gocepat,gocepat_ord_02693,gocepat_prod_0021,1,2983994
gocepat_item_05373,gocepat,gocepat_ord_02694,gocepat_prod_0031,4,720406
gocepat_item_05374,gocepat,gocepat_ord_02694,gocepat_prod_0026,4,1786026
gocepat_item_05375,gocepat,gocepat_ord_02695,gocepat_prod_0033,4,16305456
gocepat_item_05376,gocepat,gocepat_ord_02696,gocepat_prod_0013,2,4979212
gocepat_item_05377,gocepat,gocepat_ord_02697,gocepat_prod_0009,4,6758648
gocepat_item_05378,gocepat,gocepat_ord_02697,gocepat_prod_0003,4,4919928
gocepat_item_05379,gocepat,gocepat_ord_02697,gocepat_prod_0029,4,12492252
gocepat_item_05380,gocepat,gocepat_ord_02698,gocepat_prod_0023,3,157219
gocepat_item_05381,gocepat,gocepat_ord_02698,gocepat_prod_0019,3,1559511
gocepat_item_05382,gocepat,gocepat_ord_02698,gocepat_prod_0006,1,616181
gocepat_item_05383,gocepat,gocepat_ord_02699,gocepat_prod_0020,1,4098676
gocepat_item_05384,gocepat,gocepat_ord_02700,gocepat_prod_0022,1,1286771
gocepat_item_05385,gocepat,gocepat_ord_02701,gocepat_prod_0036,4,11970876
gocepat_item_05386,gocepat,gocepat_ord_02701,gocepat_prod_0014,2,7666840
gocepat_item_05387,gocepat,gocepat_ord_02702,gocepat_prod_0038,1,2399051
gocepat_item_05388,gocepat,gocepat_ord_02702,gocepat_prod_0021,4,11935976
gocepat_item_05389,gocepat,gocepat_ord_02702,gocepat_prod_0018,4,13261992
gocepat_item_05390,gocepat,gocepat_ord_02703,gocepat_prod_0024,4,2645230
gocepat_item_05391,gocepat,gocepat_ord_02703,gocepat_prod_0038,1,359858
gocepat_item_05392,gocepat,gocepat_ord_02703,gocepat_prod_0019,4,2079348
gocepat_item_05393,gocepat,gocepat_ord_02704,gocepat_prod_0036,4,1795631
gocepat_item_05394,gocepat,gocepat_ord_02704,gocepat_prod_0018,4,1989299
gocepat_item_05395,gocepat,gocepat_ord_02704,gocepat_prod_0007,1,334488
gocepat_item_05396,gocepat,gocepat_ord_02705,gocepat_prod_0031,2,2401352
gocepat_item_05397,gocepat,gocepat_ord_02705,gocepat_prod_0030,4,8661440
gocepat_item_05398,gocepat,gocepat_ord_02706,gocepat_prod_0016,2,1145617
gocepat_item_05399,gocepat,gocepat_ord_02707,gocepat_prod_0011,4,13072188
gocepat_item_05400,gocepat,gocepat_ord_02707,gocepat_prod_0016,3,11456166
gocepat_item_05401,gocepat,gocepat_ord_02707,gocepat_prod_0013,2,4979212
gocepat_item_05402,gocepat,gocepat_ord_02708,gocepat_prod_0034,3,217791
gocepat_item_05403,gocepat,gocepat_ord_02708,gocepat_prod_0009,1,1689662
gocepat_item_05404,gocepat,gocepat_ord_02709,gocepat_prod_0037,4,10099672
gocepat_item_05405,gocepat,gocepat_ord_02710,gocepat_prod_0034,4,43558
gocepat_item_05406,gocepat,gocepat_ord_02710,gocepat_prod_0026,2,893013
gocepat_item_05407,gocepat,gocepat_ord_02711,gocepat_prod_0007,2,4459842
gocepat_item_05408,gocepat,gocepat_ord_02712,gocepat_prod_0039,2,7664882
gocepat_item_05409,gocepat,gocepat_ord_02712,gocepat_prod_0022,3,3860313
gocepat_item_05410,gocepat,gocepat_ord_02712,gocepat_prod_0012,1,3132434
gocepat_item_05411,gocepat,gocepat_ord_02713,gocepat_prod_0014,1,3833420
gocepat_item_05412,gocepat,gocepat_ord_02714,gocepat_prod_0018,2,6630996
gocepat_item_05413,gocepat,gocepat_ord_02715,gocepat_prod_0008,4,4454868
gocepat_item_05414,gocepat,gocepat_ord_02715,gocepat_prod_0017,3,10549533
gocepat_item_05415,gocepat,gocepat_ord_02715,gocepat_prod_0002,4,13390628
gocepat_item_05416,gocepat,gocepat_ord_02716,gocepat_prod_0001,4,4874220
gocepat_item_05417,gocepat,gocepat_ord_02717,gocepat_prod_0001,3,3655665
gocepat_item_05418,gocepat,gocepat_ord_02717,gocepat_prod_0037,1,2524918
gocepat_item_05419,gocepat,gocepat_ord_02717,gocepat_prod_0006,1,4107872
gocepat_item_05420,gocepat,gocepat_ord_02718,gocepat_prod_0010,3,592743
gocepat_item_05421,gocepat,gocepat_ord_02719,gocepat_prod_0040,3,13164543
gocepat_item_05422,gocepat,gocepat_ord_02719,gocepat_prod_0031,1,1200676
gocepat_item_05423,gocepat,gocepat_ord_02720,gocepat_prod_0001,4,731133
gocepat_item_05424,gocepat,gocepat_ord_02720,gocepat_prod_0032,4,1556858
gocepat_item_05425,gocepat,gocepat_ord_02721,gocepat_prod_0015,4,11729608
gocepat_item_05426,gocepat,gocepat_ord_02721,gocepat_prod_0016,4,15274888
gocepat_item_05427,gocepat,gocepat_ord_02721,gocepat_prod_0014,3,11500260
gocepat_item_05428,gocepat,gocepat_ord_02722,gocepat_prod_0011,1,3268047
gocepat_item_05429,gocepat,gocepat_ord_02722,gocepat_prod_0029,2,6246126
gocepat_item_05430,gocepat,gocepat_ord_02723,gocepat_prod_0034,2,145194
gocepat_item_05431,gocepat,gocepat_ord_02723,gocepat_prod_0018,4,13261992
gocepat_item_05432,gocepat,gocepat_ord_02723,gocepat_prod_0035,1,4475431
gocepat_item_05433,gocepat,gocepat_ord_02724,gocepat_prod_0012,1,469865
gocepat_item_05434,gocepat,gocepat_ord_02724,gocepat_prod_0022,2,386031
gocepat_item_05435,gocepat,gocepat_ord_02724,gocepat_prod_0036,1,448908
gocepat_item_05436,gocepat,gocepat_ord_02725,gocepat_prod_0036,4,11970876
gocepat_item_05437,gocepat,gocepat_ord_02726,gocepat_prod_0035,1,4475431
gocepat_item_05438,gocepat,gocepat_ord_02726,gocepat_prod_0035,4,17901724
gocepat_item_05439,gocepat,gocepat_ord_02727,gocepat_prod_0026,2,893013
gocepat_item_05440,gocepat,gocepat_ord_02727,gocepat_prod_0009,3,760348
gocepat_item_05441,gocepat,gocepat_ord_02727,gocepat_prod_0016,4,2291233
gocepat_item_05442,gocepat,gocepat_ord_02728,gocepat_prod_0030,2,4330720
gocepat_item_05443,gocepat,gocepat_ord_02729,gocepat_prod_0025,4,10090648
gocepat_item_05444,gocepat,gocepat_ord_02730,gocepat_prod_0008,2,2227434
gocepat_item_05445,gocepat,gocepat_ord_02730,gocepat_prod_0017,3,10549533
gocepat_item_05446,gocepat,gocepat_ord_02731,gocepat_prod_0039,2,7664882
gocepat_item_05447,gocepat,gocepat_ord_02732,gocepat_prod_0031,2,360203
gocepat_item_05448,gocepat,gocepat_ord_02733,gocepat_prod_0017,2,7033022
gocepat_item_05449,gocepat,gocepat_ord_02734,gocepat_prod_0010,3,592743
gocepat_item_05450,gocepat,gocepat_ord_02734,gocepat_prod_0029,2,6246126
gocepat_item_05451,gocepat,gocepat_ord_02735,gocepat_prod_0016,3,11456166
gocepat_item_05452,gocepat,gocepat_ord_02735,gocepat_prod_0035,2,8950862
gocepat_item_05453,gocepat,gocepat_ord_02735,gocepat_prod_0016,4,15274888
gocepat_item_05454,gocepat,gocepat_ord_02736,gocepat_prod_0007,3,6689763
gocepat_item_05455,gocepat,gocepat_ord_02737,gocepat_prod_0020,4,16394704
gocepat_item_05456,gocepat,gocepat_ord_02737,gocepat_prod_0009,4,6758648
gocepat_item_05457,gocepat,gocepat_ord_02738,gocepat_prod_0015,2,5864804
gocepat_item_05458,gocepat,gocepat_ord_02738,gocepat_prod_0031,3,3602028
gocepat_item_05459,gocepat,gocepat_ord_02738,gocepat_prod_0005,2,885298
gocepat_item_05460,gocepat,gocepat_ord_02739,gocepat_prod_0035,2,8950862
gocepat_item_05461,gocepat,gocepat_ord_02739,gocepat_prod_0010,2,395162
gocepat_item_05462,gocepat,gocepat_ord_02740,gocepat_prod_0005,4,1770596
gocepat_item_05463,gocepat,gocepat_ord_02741,gocepat_prod_0026,2,5953420
gocepat_item_05464,gocepat,gocepat_ord_02741,gocepat_prod_0035,1,4475431
gocepat_item_05465,gocepat,gocepat_ord_02741,gocepat_prod_0040,3,13164543
gocepat_item_05466,gocepat,gocepat_ord_02742,gocepat_prod_0019,4,13862320
gocepat_item_05467,gocepat,gocepat_ord_02742,gocepat_prod_0040,4,17552724
gocepat_item_05468,gocepat,gocepat_ord_02742,gocepat_prod_0037,4,10099672
gocepat_item_05469,gocepat,gocepat_ord_02743,gocepat_prod_0038,2,4798102
gocepat_item_05470,gocepat,gocepat_ord_02744,gocepat_prod_0017,3,1582430
gocepat_item_05471,gocepat,gocepat_ord_02744,gocepat_prod_0018,2,994649
gocepat_item_05472,gocepat,gocepat_ord_02744,gocepat_prod_0008,4,668230
gocepat_item_05473,gocepat,gocepat_ord_02745,gocepat_prod_0022,1,193016
gocepat_item_05474,gocepat,gocepat_ord_02745,gocepat_prod_0012,3,1409595
gocepat_item_05475,gocepat,gocepat_ord_02746,gocepat_prod_0038,1,2399051
gocepat_item_05476,gocepat,gocepat_ord_02746,gocepat_prod_0023,1,349376
gocepat_item_05477,gocepat,gocepat_ord_02746,gocepat_prod_0035,4,17901724
gocepat_item_05478,gocepat,gocepat_ord_02747,gocepat_prod_0014,3,11500260
gocepat_item_05479,gocepat,gocepat_ord_02748,gocepat_prod_0015,3,8797206
gocepat_item_05480,gocepat,gocepat_ord_02748,gocepat_prod_0020,4,16394704
gocepat_item_05481,gocepat,gocepat_ord_02748,gocepat_prod_0012,1,3132434
gocepat_item_05482,gocepat,gocepat_ord_02749,gocepat_prod_0012,4,12529736
gocepat_item_05483,gocepat,gocepat_ord_02750,gocepat_prod_0010,3,88911
gocepat_item_05484,gocepat,gocepat_ord_02750,gocepat_prod_0011,3,1470621
gocepat_item_05485,gocepat,gocepat_ord_02750,gocepat_prod_0037,3,1136213
gocepat_item_05486,gocepat,gocepat_ord_02751,gocepat_prod_0021,2,5967988
gocepat_item_05487,gocepat,gocepat_ord_02751,gocepat_prod_0005,4,1770596
gocepat_item_05488,gocepat,gocepat_ord_02751,gocepat_prod_0038,2,4798102
gocepat_item_05489,gocepat,gocepat_ord_02752,gocepat_prod_0015,4,11729608
gocepat_item_05490,gocepat,gocepat_ord_02753,gocepat_prod_0038,3,1079573
gocepat_item_05491,gocepat,gocepat_ord_02753,gocepat_prod_0037,4,1514951
gocepat_item_05492,gocepat,gocepat_ord_02754,gocepat_prod_0032,4,10379052
gocepat_item_05493,gocepat,gocepat_ord_02754,gocepat_prod_0012,2,6264868
gocepat_item_05494,gocepat,gocepat_ord_02755,gocepat_prod_0020,1,4098676
gocepat_item_05495,gocepat,gocepat_ord_02756,gocepat_prod_0017,4,14066044
gocepat_item_05496,gocepat,gocepat_ord_02756,gocepat_prod_0034,1,72597
gocepat_item_05497,gocepat,gocepat_ord_02757,gocepat_prod_0037,3,7574754
gocepat_item_05498,gocepat,gocepat_ord_02757,gocepat_prod_0013,4,9958424
gocepat_item_05499,gocepat,gocepat_ord_02758,gocepat_prod_0033,3,12229092
gocepat_item_05500,gocepat,gocepat_ord_02758,gocepat_prod_0033,1,4076364
gocepat_item_05501,gocepat,gocepat_ord_02759,gocepat_prod_0013,4,9958424
gocepat_item_05502,gocepat,gocepat_ord_02759,gocepat_prod_0030,4,8661440
gocepat_item_05503,gocepat,gocepat_ord_02760,gocepat_prod_0008,1,1113717
gocepat_item_05504,gocepat,gocepat_ord_02760,gocepat_prod_0016,2,7637444
gocepat_item_05505,gocepat,gocepat_ord_02760,gocepat_prod_0035,4,17901724
gocepat_item_05506,gocepat,gocepat_ord_02761,gocepat_prod_0029,1,468459
gocepat_item_05507,gocepat,gocepat_ord_02761,gocepat_prod_0033,1,611455
gocepat_item_05508,gocepat,gocepat_ord_02762,gocepat_prod_0031,1,1200676
gocepat_item_05509,gocepat,gocepat_ord_02762,gocepat_prod_0022,2,2573542
gocepat_item_05510,gocepat,gocepat_ord_02763,gocepat_prod_0020,3,12296028
gocepat_item_05511,gocepat,gocepat_ord_02763,gocepat_prod_0013,4,9958424
gocepat_item_05512,gocepat,gocepat_ord_02764,gocepat_prod_0019,3,1559511
gocepat_item_05513,gocepat,gocepat_ord_02764,gocepat_prod_0036,2,897816
gocepat_item_05514,gocepat,gocepat_ord_02765,gocepat_prod_0015,1,2932402
gocepat_item_05515,gocepat,gocepat_ord_02765,gocepat_prod_0018,4,13261992
gocepat_item_05516,gocepat,gocepat_ord_02765,gocepat_prod_0019,4,13862320
gocepat_item_05517,gocepat,gocepat_ord_02766,gocepat_prod_0032,1,389214
gocepat_item_05518,gocepat,gocepat_ord_02766,gocepat_prod_0029,4,1873838
gocepat_item_05519,gocepat,gocepat_ord_02767,gocepat_prod_0011,4,13072188
gocepat_item_05520,gocepat,gocepat_ord_02768,gocepat_prod_0034,4,290388
gocepat_item_05521,gocepat,gocepat_ord_02768,gocepat_prod_0028,3,7856325
gocepat_item_05522,gocepat,gocepat_ord_02769,gocepat_prod_0014,2,1150026
gocepat_item_05523,gocepat,gocepat_ord_02770,gocepat_prod_0004,3,1650778
gocepat_item_05524,gocepat,gocepat_ord_02770,gocepat_prod_0006,3,1848542
gocepat_item_05525,gocepat,gocepat_ord_02771,gocepat_prod_0033,4,2445818
gocepat_item_05526,gocepat,gocepat_ord_02771,gocepat_prod_0007,2,668976
gocepat_item_05527,gocepat,gocepat_ord_02771,gocepat_prod_0021,4,1790396
gocepat_item_05528,gocepat,gocepat_ord_02772,gocepat_prod_0006,2,1232362
gocepat_item_05529,gocepat,gocepat_ord_02773,gocepat_prod_0017,2,7033022
gocepat_item_05530,gocepat,gocepat_ord_02773,gocepat_prod_0030,3,6496080
gocepat_item_05531,gocepat,gocepat_ord_02773,gocepat_prod_0011,2,6536094
gocepat_item_05532,gocepat,gocepat_ord_02774,gocepat_prod_0037,3,7574754
gocepat_item_05533,gocepat,gocepat_ord_02774,gocepat_prod_0026,4,11906840
gocepat_item_05534,gocepat,gocepat_ord_02775,gocepat_prod_0030,4,8661440
gocepat_item_05535,gocepat,gocepat_ord_02776,gocepat_prod_0031,2,2401352
gocepat_item_05536,gocepat,gocepat_ord_02776,gocepat_prod_0021,3,8951982
gocepat_item_05537,gocepat,gocepat_ord_02777,gocepat_prod_0027,2,1338276
gocepat_item_05538,gocepat,gocepat_ord_02778,gocepat_prod_0027,2,8921838
gocepat_item_05539,gocepat,gocepat_ord_02779,gocepat_prod_0012,2,6264868
gocepat_item_05540,gocepat,gocepat_ord_02780,gocepat_prod_0034,2,145194
gocepat_item_05541,gocepat,gocepat_ord_02780,gocepat_prod_0002,3,10042971
gocepat_item_05542,gocepat,gocepat_ord_02780,gocepat_prod_0026,4,11906840
gocepat_item_05543,gocepat,gocepat_ord_02781,gocepat_prod_0024,3,13226151
gocepat_item_05544,gocepat,gocepat_ord_02781,gocepat_prod_0011,3,9804141
gocepat_item_05545,gocepat,gocepat_ord_02782,gocepat_prod_0021,4,11935976
gocepat_item_05546,gocepat,gocepat_ord_02782,gocepat_prod_0022,3,3860313
gocepat_item_05547,gocepat,gocepat_ord_02783,gocepat_prod_0036,1,2992719
gocepat_item_05548,gocepat,gocepat_ord_02783,gocepat_prod_0019,2,6931160
gocepat_item_05549,gocepat,gocepat_ord_02784,gocepat_prod_0002,4,13390628
gocepat_item_05550,gocepat,gocepat_ord_02784,gocepat_prod_0009,4,6758648
gocepat_item_05551,gocepat,gocepat_ord_02785,gocepat_prod_0006,4,2464723
gocepat_item_05552,gocepat,gocepat_ord_02785,gocepat_prod_0012,2,939730
gocepat_item_05553,gocepat,gocepat_ord_02785,gocepat_prod_0025,1,378399
gocepat_item_05554,gocepat,gocepat_ord_02786,gocepat_prod_0003,1,1229982
gocepat_item_05555,gocepat,gocepat_ord_02786,gocepat_prod_0028,3,7856325
gocepat_item_05556,gocepat,gocepat_ord_02786,gocepat_prod_0017,3,10549533
gocepat_item_05557,gocepat,gocepat_ord_02787,gocepat_prod_0011,1,490207
gocepat_item_05558,gocepat,gocepat_ord_02788,gocepat_prod_0020,2,8197352
gocepat_item_05559,gocepat,gocepat_ord_02789,gocepat_prod_0001,4,731133
gocepat_item_05560,gocepat,gocepat_ord_02789,gocepat_prod_0007,1,334488
gocepat_item_05561,gocepat,gocepat_ord_02790,gocepat_prod_0014,2,1150026
gocepat_item_05562,gocepat,gocepat_ord_02790,gocepat_prod_0022,3,579047
gocepat_item_05563,gocepat,gocepat_ord_02791,gocepat_prod_0032,2,5189526
gocepat_item_05564,gocepat,gocepat_ord_02792,gocepat_prod_0011,2,6536094
gocepat_item_05565,gocepat,gocepat_ord_02792,gocepat_prod_0008,2,2227434
gocepat_item_05566,gocepat,gocepat_ord_02793,gocepat_prod_0038,1,2399051
gocepat_item_05567,gocepat,gocepat_ord_02793,gocepat_prod_0003,4,4919928
gocepat_item_05568,gocepat,gocepat_ord_02794,gocepat_prod_0027,1,4460919
gocepat_item_05569,gocepat,gocepat_ord_02794,gocepat_prod_0008,4,4454868
gocepat_item_05570,gocepat,gocepat_ord_02795,gocepat_prod_0015,3,1319581
gocepat_item_05571,gocepat,gocepat_ord_02796,gocepat_prod_0031,1,180101
gocepat_item_05572,gocepat,gocepat_ord_02797,gocepat_prod_0039,4,15329764
gocepat_item_05573,gocepat,gocepat_ord_02798,gocepat_prod_0017,4,14066044
gocepat_item_05574,gocepat,gocepat_ord_02798,gocepat_prod_0016,4,15274888
gocepat_item_05575,gocepat,gocepat_ord_02799,gocepat_prod_0038,1,2399051
gocepat_item_05576,gocepat,gocepat_ord_02799,gocepat_prod_0021,4,11935976
gocepat_item_05577,gocepat,gocepat_ord_02800,gocepat_prod_0005,1,66397
gocepat_item_05578,gocepat,gocepat_ord_02800,gocepat_prod_0004,3,1650778
gocepat_item_05579,gocepat,gocepat_ord_02801,gocepat_prod_0026,2,5953420
gocepat_item_05580,gocepat,gocepat_ord_02801,gocepat_prod_0008,1,1113717
gocepat_item_05581,gocepat,gocepat_ord_02802,gocepat_prod_0016,4,15274888
gocepat_item_05582,gocepat,gocepat_ord_02802,gocepat_prod_0021,4,11935976
gocepat_item_05583,gocepat,gocepat_ord_02803,gocepat_prod_0029,4,12492252
gocepat_item_05584,gocepat,gocepat_ord_02804,gocepat_prod_0017,2,7033022
gocepat_item_05585,gocepat,gocepat_ord_02804,gocepat_prod_0018,2,6630996
gocepat_item_05586,gocepat,gocepat_ord_02804,gocepat_prod_0039,2,7664882
gocepat_item_05587,gocepat,gocepat_ord_02805,gocepat_prod_0036,1,2992719
gocepat_item_05588,gocepat,gocepat_ord_02806,gocepat_prod_0001,2,2437110
gocepat_item_05589,gocepat,gocepat_ord_02806,gocepat_prod_0037,3,7574754
gocepat_item_05590,gocepat,gocepat_ord_02806,gocepat_prod_0010,3,592743
gocepat_item_05591,gocepat,gocepat_ord_02807,gocepat_prod_0032,3,7784289
gocepat_item_05592,gocepat,gocepat_ord_02808,gocepat_prod_0005,4,1770596
gocepat_item_05593,gocepat,gocepat_ord_02808,gocepat_prod_0018,2,6630996
gocepat_item_05594,gocepat,gocepat_ord_02808,gocepat_prod_0038,3,7197153
gocepat_item_05595,gocepat,gocepat_ord_02809,gocepat_prod_0034,2,145194
gocepat_item_05596,gocepat,gocepat_ord_02809,gocepat_prod_0027,1,4460919
gocepat_item_05597,gocepat,gocepat_ord_02810,gocepat_prod_0039,3,11497323
gocepat_item_05598,gocepat,gocepat_ord_02811,gocepat_prod_0024,4,17634868
gocepat_item_05599,gocepat,gocepat_ord_02811,gocepat_prod_0005,1,442649
gocepat_item_05600,gocepat,gocepat_ord_02812,gocepat_prod_0040,3,13164543
gocepat_item_05601,gocepat,gocepat_ord_02813,gocepat_prod_0016,4,15274888
gocepat_item_05602,gocepat,gocepat_ord_02813,gocepat_prod_0025,3,7567986
gocepat_item_05603,gocepat,gocepat_ord_02813,gocepat_prod_0005,4,1770596
gocepat_item_05604,gocepat,gocepat_ord_02814,gocepat_prod_0010,4,118549
gocepat_item_05605,gocepat,gocepat_ord_02815,gocepat_prod_0019,2,1039674
