order_id,company_id,seller_id,order_date,fulfillment_status,gmv_idr
tokoraya_ord_02852,tokoraya,tokoraya_cust_0171,2026-03-21,completed,8842236
tokoraya_ord_02861,tokoraya,tokoraya_cust_0349,2026-03-21,completed,393187
tokoraya_ord_02899,tokoraya,tokoraya_cust_0091,2026-03-21,completed,13174372
tokoraya_ord_02533,tokoraya,tokoraya_cust_0117,2026-03-22,completed,1854974
tokoraya_ord_02586,tokoraya,tokoraya_cust_0012,2026-03-22,completed,2838403
tokoraya_ord_02597,tokoraya,tokoraya_cust_0017,2026-03-22,completed,7144421
tokoraya_ord_02600,tokoraya,tokoraya_cust_0125,2026-03-22,completed,7339578
tokoraya_ord_02671,tokoraya,tokoraya_cust_0077,2026-03-22,completed,8526752
tokoraya_ord_02716,tokoraya,tokoraya_cust_0148,2026-03-22,completed,3256251
tokoraya_ord_02738,tokoraya,tokoraya_cust_0010,2026-03-22,completed,5313312
tokoraya_ord_02761,tokoraya,tokoraya_cust_0377,2026-03-22,cancelled,562453
tokoraya_ord_02769,tokoraya,tokoraya_cust_0309,2026-03-22,completed,2838403
tokoraya_ord_02777,tokoraya,tokoraya_cust_0249,2026-03-22,completed,7117247
tokoraya_ord_02797,tokoraya,tokoraya_cust_0499,2026-03-22,cancelled,1851568
tokoraya_ord_02807,tokoraya,tokoraya_cust_0335,2026-03-22,completed,13564151
tokoraya_ord_02811,tokoraya,tokoraya_cust_0377,2026-03-22,cancelled,266382
tokoraya_ord_02903,tokoraya,tokoraya_cust_0384,2026-03-22,completed,24295893
tokoraya_ord_02524,tokoraya,tokoraya_cust_0407,2026-03-23,completed,14675366
tokoraya_ord_02541,tokoraya,tokoraya_cust_0457,2026-03-23,completed,5313312
tokoraya_ord_02564,tokoraya,tokoraya_cust_0205,2026-03-23,cancelled,697290
tokoraya_ord_02565,tokoraya,tokoraya_cust_0497,2026-03-23,cancelled,241658
tokoraya_ord_02576,tokoraya,tokoraya_cust_0300,2026-03-23,cancelled,395327
tokoraya_ord_02612,tokoraya,tokoraya_cust_0134,2026-03-23,completed,11353612
tokoraya_ord_02667,tokoraya,tokoraya_cust_0447,2026-03-23,cancelled,182012
tokoraya_ord_02672,tokoraya,tokoraya_cust_0203,2026-03-23,completed,6476366
tokoraya_ord_02679,tokoraya,tokoraya_cust_0032,2026-03-23,completed,5052100
tokoraya_ord_02699,tokoraya,tokoraya_cust_0232,2026-03-23,completed,1134448
tokoraya_ord_02734,tokoraya,tokoraya_cust_0490,2026-03-23,completed,4246024
tokoraya_ord_02751,tokoraya,tokoraya_cust_0405,2026-03-23,completed,32267939
tokoraya_ord_02762,tokoraya,tokoraya_cust_0383,2026-03-23,completed,4191643
tokoraya_ord_02767,tokoraya,tokoraya_cust_0155,2026-03-23,completed,3621091
tokoraya_ord_02857,tokoraya,tokoraya_cust_0107,2026-03-23,completed,4212311
tokoraya_ord_02865,tokoraya,tokoraya_cust_0099,2026-03-23,completed,6370172
tokoraya_ord_02909,tokoraya,tokoraya_cust_0456,2026-03-23,completed,11351782
tokoraya_ord_02510,tokoraya,tokoraya_cust_0405,2026-03-24,completed,11479788
tokoraya_ord_02521,tokoraya,tokoraya_cust_0190,2026-03-24,completed,451807
tokoraya_ord_02551,tokoraya,tokoraya_cust_0145,2026-03-24,cancelled,1557100
tokoraya_ord_02577,tokoraya,tokoraya_cust_0182,2026-03-24,cancelled,318452
tokoraya_ord_02653,tokoraya,tokoraya_cust_0016,2026-03-24,cancelled,232347
tokoraya_ord_02685,tokoraya,tokoraya_cust_0065,2026-03-24,completed,14726832
tokoraya_ord_02733,tokoraya,tokoraya_cust_0375,2026-03-24,cancelled,1195887
tokoraya_ord_02744,tokoraya,tokoraya_cust_0053,2026-03-24,cancelled,302259
tokoraya_ord_02820,tokoraya,tokoraya_cust_0091,2026-03-24,completed,12790128
tokoraya_ord_02860,tokoraya,tokoraya_cust_0016,2026-03-24,completed,12014666
tokoraya_ord_02863,tokoraya,tokoraya_cust_0322,2026-03-24,completed,2406210
tokoraya_ord_02878,tokoraya,tokoraya_cust_0293,2026-03-24,completed,3688419
tokoraya_ord_02908,tokoraya,tokoraya_cust_0077,2026-03-24,cancelled,2625807
tokoraya_ord_02620,tokoraya,tokoraya_cust_0342,2026-03-25,cancelled,169811
tokoraya_ord_02628,tokoraya,tokoraya_cust_0363,2026-03-25,cancelled,1061413
tokoraya_ord_02666,tokoraya,tokoraya_cust_0003,2026-03-25,completed,3783498
tokoraya_ord_02677,tokoraya,tokoraya_cust_0270,2026-03-25,completed,14227747
tokoraya_ord_02745,tokoraya,tokoraya_cust_0165,2026-03-25,completed,18952750
tokoraya_ord_02753,tokoraya,tokoraya_cust_0447,2026-03-25,completed,8155114
tokoraya_ord_02773,tokoraya,tokoraya_cust_0289,2026-03-25,completed,8190066
tokoraya_ord_02774,tokoraya,tokoraya_cust_0005,2026-03-25,completed,3524068
tokoraya_ord_02791,tokoraya,tokoraya_cust_0055,2026-03-25,completed,11956179
tokoraya_ord_02821,tokoraya,tokoraya_cust_0479,2026-03-25,cancelled,2749433
tokoraya_ord_02859,tokoraya,tokoraya_cust_0395,2026-03-25,completed,16515889
tokoraya_ord_02871,tokoraya,tokoraya_cust_0283,2026-03-25,completed,31135862
tokoraya_ord_02887,tokoraya,tokoraya_cust_0485,2026-03-25,completed,8974896
tokoraya_ord_02506,tokoraya,tokoraya_cust_0397,2026-03-26,completed,7713390
tokoraya_ord_02546,tokoraya,tokoraya_cust_0337,2026-03-26,completed,3898712
tokoraya_ord_02609,tokoraya,tokoraya_cust_0110,2026-03-26,completed,1219118
tokoraya_ord_02617,tokoraya,tokoraya_cust_0188,2026-03-26,completed,4341668
tokoraya_ord_02678,tokoraya,tokoraya_cust_0464,2026-03-26,completed,1273392
tokoraya_ord_02692,tokoraya,tokoraya_cust_0174,2026-03-26,completed,16044910
tokoraya_ord_02723,tokoraya,tokoraya_cust_0053,2026-03-26,cancelled,1516094
tokoraya_ord_02758,tokoraya,tokoraya_cust_0012,2026-03-26,cancelled,614794
tokoraya_ord_02822,tokoraya,tokoraya_cust_0160,2026-03-26,completed,11567520
tokoraya_ord_02855,tokoraya,tokoraya_cust_0178,2026-03-26,completed,3826596
tokoraya_ord_02507,tokoraya,tokoraya_cust_0369,2026-03-27,completed,16251921
tokoraya_ord_02517,tokoraya,tokoraya_cust_0168,2026-03-27,cancelled,325625
tokoraya_ord_02522,tokoraya,tokoraya_cust_0499,2026-03-27,completed,4270503
tokoraya_ord_02539,tokoraya,tokoraya_cust_0041,2026-03-27,completed,7653192
tokoraya_ord_02556,tokoraya,tokoraya_cust_0105,2026-03-27,cancelled,157164
tokoraya_ord_02631,tokoraya,tokoraya_cust_0015,2026-03-27,completed,22414968
tokoraya_ord_02656,tokoraya,tokoraya_cust_0139,2026-03-27,cancelled,2874981
tokoraya_ord_02721,tokoraya,tokoraya_cust_0290,2026-03-27,cancelled,1485979
tokoraya_ord_02736,tokoraya,tokoraya_cust_0363,2026-03-27,completed,1807228
tokoraya_ord_02815,tokoraya,tokoraya_cust_0473,2026-03-27,cancelled,2616241
tokoraya_ord_02897,tokoraya,tokoraya_cust_0310,2026-03-27,completed,23408208
tokoraya_ord_02898,tokoraya,tokoraya_cust_0265,2026-03-27,cancelled,2390990
tokoraya_ord_02590,tokoraya,tokoraya_cust_0256,2026-03-28,cancelled,1111956
tokoraya_ord_02652,tokoraya,tokoraya_cust_0358,2026-03-28,completed,15979641
tokoraya_ord_02722,tokoraya,tokoraya_cust_0357,2026-03-28,completed,9624840
tokoraya_ord_02756,tokoraya,tokoraya_cust_0317,2026-03-28,completed,8651727
tokoraya_ord_02759,tokoraya,tokoraya_cust_0031,2026-03-28,cancelled,1943350
tokoraya_ord_02789,tokoraya,tokoraya_cust_0003,2026-03-28,completed,15596808
tokoraya_ord_02842,tokoraya,tokoraya_cust_0384,2026-03-28,completed,13888216
tokoraya_ord_02866,tokoraya,tokoraya_cust_0290,2026-03-28,completed,1423456
tokoraya_ord_02872,tokoraya,tokoraya_cust_0291,2026-03-28,completed,7090164
tokoraya_ord_02901,tokoraya,tokoraya_cust_0410,2026-03-28,completed,1678748
tokoraya_ord_02519,tokoraya,tokoraya_cust_0381,2026-03-29,completed,13032030
tokoraya_ord_02538,tokoraya,tokoraya_cust_0223,2026-03-29,cancelled,395849
tokoraya_ord_02561,tokoraya,tokoraya_cust_0407,2026-03-29,completed,15798058
tokoraya_ord_02578,tokoraya,tokoraya_cust_0290,2026-03-29,cancelled,651250
tokoraya_ord_02588,tokoraya,tokoraya_cust_0487,2026-03-29,completed,15306384
tokoraya_ord_02621,tokoraya,tokoraya_cust_0296,2026-03-29,completed,3749688
tokoraya_ord_02649,tokoraya,tokoraya_cust_0140,2026-03-29,completed,25984762
tokoraya_ord_02680,tokoraya,tokoraya_cust_0338,2026-03-29,completed,621893
tokoraya_ord_02688,tokoraya,tokoraya_cust_0310,2026-03-29,completed,1689118
tokoraya_ord_02708,tokoraya,tokoraya_cust_0394,2026-03-29,completed,18598095
tokoraya_ord_02784,tokoraya,tokoraya_cust_0330,2026-03-29,completed,3403772
tokoraya_ord_02792,tokoraya,tokoraya_cust_0007,2026-03-29,completed,22000402
tokoraya_ord_02876,tokoraya,tokoraya_cust_0223,2026-03-29,completed,23828339
tokoraya_ord_02902,tokoraya,tokoraya_cust_0094,2026-03-29,completed,2123012
tokoraya_ord_02525,tokoraya,tokoraya_cust_0062,2026-03-30,completed,22064908
tokoraya_ord_02567,tokoraya,tokoraya_cust_0459,2026-03-30,completed,14592696
tokoraya_ord_02608,tokoraya,tokoraya_cust_0148,2026-03-30,cancelled,651602
tokoraya_ord_02683,tokoraya,tokoraya_cust_0374,2026-03-30,cancelled,360932
tokoraya_ord_02691,tokoraya,tokoraya_cust_0289,2026-03-30,cancelled,1620359
tokoraya_ord_02718,tokoraya,tokoraya_cust_0318,2026-03-30,completed,3981234
tokoraya_ord_02735,tokoraya,tokoraya_cust_0097,2026-03-30,cancelled,729230
tokoraya_ord_02801,tokoraya,tokoraya_cust_0240,2026-03-30,completed,26215899
tokoraya_ord_02847,tokoraya,tokoraya_cust_0001,2026-03-30,cancelled,2131749
tokoraya_ord_02850,tokoraya,tokoraya_cust_0282,2026-03-30,cancelled,1013471
tokoraya_ord_02532,tokoraya,tokoraya_cust_0409,2026-03-31,cancelled,411469
tokoraya_ord_02571,tokoraya,tokoraya_cust_0293,2026-03-31,cancelled,45839
tokoraya_ord_02585,tokoraya,tokoraya_cust_0002,2026-03-31,completed,6208420
tokoraya_ord_02587,tokoraya,tokoraya_cust_0082,2026-03-31,completed,9391125
tokoraya_ord_02624,tokoraya,tokoraya_cust_0268,2026-03-31,completed,25327950
tokoraya_ord_02660,tokoraya,tokoraya_cust_0194,2026-03-31,cancelled,2834701
tokoraya_ord_02720,tokoraya,tokoraya_cust_0059,2026-03-31,cancelled,1510955
tokoraya_ord_02781,tokoraya,tokoraya_cust_0384,2026-03-31,completed,11075684
tokoraya_ord_02793,tokoraya,tokoraya_cust_0389,2026-03-31,completed,2019109
tokoraya_ord_02805,tokoraya,tokoraya_cust_0079,2026-03-31,completed,21929947
tokoraya_ord_02868,tokoraya,tokoraya_cust_0150,2026-03-31,cancelled,2748859
tokoraya_ord_02957,tokoraya,tokoraya_cust_0452,2026-04-01,completed,1689118
tokoraya_ord_02965,tokoraya,tokoraya_cust_0237,2026-04-01,completed,8677688
tokoraya_ord_02980,tokoraya,tokoraya_cust_0094,2026-04-01,cancelled,743482
tokoraya_ord_03008,tokoraya,tokoraya_cust_0268,2026-04-01,completed,13613096
tokoraya_ord_03032,tokoraya,tokoraya_cust_0344,2026-04-01,completed,9743048
tokoraya_ord_03081,tokoraya,tokoraya_cust_0461,2026-04-01,completed,17658490
tokoraya_ord_03112,tokoraya,tokoraya_cust_0206,2026-04-01,cancelled,2522616
tokoraya_ord_03127,tokoraya,tokoraya_cust_0032,2026-04-01,cancelled,318452
tokoraya_ord_03149,tokoraya,tokoraya_cust_0139,2026-04-01,completed,15431477
tokoraya_ord_03180,tokoraya,tokoraya_cust_0389,2026-04-01,completed,5676806
tokoraya_ord_03269,tokoraya,tokoraya_cust_0298,2026-04-01,completed,7566996
tokoraya_ord_03279,tokoraya,tokoraya_cust_0491,2026-04-01,completed,9318609
tokoraya_ord_03301,tokoraya,tokoraya_cust_0430,2026-04-01,completed,15749518
tokoraya_ord_03306,tokoraya,tokoraya_cust_0466,2026-04-01,completed,12405816
tokoraya_ord_03321,tokoraya,tokoraya_cust_0243,2026-04-01,completed,21921581
tokoraya_ord_02953,tokoraya,tokoraya_cust_0456,2026-04-02,cancelled,2707428
tokoraya_ord_02985,tokoraya,tokoraya_cust_0225,2026-04-02,completed,1132071
tokoraya_ord_02986,tokoraya,tokoraya_cust_0214,2026-04-02,completed,15307101
tokoraya_ord_03030,tokoraya,tokoraya_cust_0161,2026-04-02,completed,14647968
tokoraya_ord_03043,tokoraya,tokoraya_cust_0063,2026-04-02,completed,11425856
tokoraya_ord_03051,tokoraya,tokoraya_cust_0015,2026-04-02,cancelled,1217847
tokoraya_ord_03111,tokoraya,tokoraya_cust_0217,2026-04-02,completed,11302507
tokoraya_ord_03117,tokoraya,tokoraya_cust_0064,2026-04-02,completed,14316561
tokoraya_ord_03164,tokoraya,tokoraya_cust_0281,2026-04-02,completed,4191620
tokoraya_ord_03218,tokoraya,tokoraya_cust_0190,2026-04-02,cancelled,1257226
tokoraya_ord_03240,tokoraya,tokoraya_cust_0265,2026-04-02,cancelled,2148324
tokoraya_ord_02937,tokoraya,tokoraya_cust_0164,2026-04-03,completed,9358687
tokoraya_ord_02938,tokoraya,tokoraya_cust_0123,2026-04-03,completed,20275819
tokoraya_ord_02954,tokoraya,tokoraya_cust_0072,2026-04-03,cancelled,365735
tokoraya_ord_02959,tokoraya,tokoraya_cust_0324,2026-04-03,completed,5740382
tokoraya_ord_02979,tokoraya,tokoraya_cust_0060,2026-04-03,completed,23110831
tokoraya_ord_03004,tokoraya,tokoraya_cust_0433,2026-04-03,cancelled,910285
tokoraya_ord_03009,tokoraya,tokoraya_cust_0365,2026-04-03,completed,567224
tokoraya_ord_03060,tokoraya,tokoraya_cust_0360,2026-04-03,completed,11570316
tokoraya_ord_03071,tokoraya,tokoraya_cust_0443,2026-04-03,completed,7098259
tokoraya_ord_03096,tokoraya,tokoraya_cust_0057,2026-04-03,cancelled,2635937
tokoraya_ord_03103,tokoraya,tokoraya_cust_0039,2026-04-03,completed,6029756
tokoraya_ord_03135,tokoraya,tokoraya_cust_0402,2026-04-03,cancelled,995469
tokoraya_ord_03138,tokoraya,tokoraya_cust_0405,2026-04-03,completed,13208704
tokoraya_ord_03158,tokoraya,tokoraya_cust_0055,2026-04-03,cancelled,1969568
tokoraya_ord_03174,tokoraya,tokoraya_cust_0318,2026-04-03,cancelled,968375
tokoraya_ord_03196,tokoraya,tokoraya_cust_0249,2026-04-03,completed,3926012
tokoraya_ord_03208,tokoraya,tokoraya_cust_0079,2026-04-03,completed,2446526
tokoraya_ord_03230,tokoraya,tokoraya_cust_0348,2026-04-03,completed,6212406
tokoraya_ord_03250,tokoraya,tokoraya_cust_0061,2026-04-03,completed,9231932
tokoraya_ord_03274,tokoraya,tokoraya_cust_0010,2026-04-03,completed,29212609
tokoraya_ord_03290,tokoraya,tokoraya_cust_0280,2026-04-03,completed,7339940
tokoraya_ord_03327,tokoraya,tokoraya_cust_0032,2026-04-03,cancelled,4075551
tokoraya_ord_02920,tokoraya,tokoraya_cust_0497,2026-04-04,completed,1807228
tokoraya_ord_02921,tokoraya,tokoraya_cust_0021,2026-04-04,completed,9963232
tokoraya_ord_03021,tokoraya,tokoraya_cust_0026,2026-04-04,completed,4551257
tokoraya_ord_03063,tokoraya,tokoraya_cust_0415,2026-04-04,completed,6972903
tokoraya_ord_03114,tokoraya,tokoraya_cust_0416,2026-04-04,completed,4812420
tokoraya_ord_03115,tokoraya,tokoraya_cust_0410,2026-04-04,completed,18459272
tokoraya_ord_03124,tokoraya,tokoraya_cust_0402,2026-04-04,cancelled,955355
tokoraya_ord_03156,tokoraya,tokoraya_cust_0002,2026-04-04,completed,17053504
tokoraya_ord_03188,tokoraya,tokoraya_cust_0465,2026-04-04,completed,10269502
tokoraya_ord_03287,tokoraya,tokoraya_cust_0331,2026-04-04,completed,2446526
tokoraya_ord_03324,tokoraya,tokoraya_cust_0132,2026-04-04,cancelled,3761827
tokoraya_ord_03332,tokoraya,tokoraya_cust_0399,2026-04-04,completed,5150322
tokoraya_ord_02934,tokoraya,tokoraya_cust_0002,2026-04-05,completed,4917892
tokoraya_ord_02936,tokoraya,tokoraya_cust_0191,2026-04-05,completed,3106203
tokoraya_ord_02975,tokoraya,tokoraya_cust_0096,2026-04-05,cancelled,568727
tokoraya_ord_02976,tokoraya,tokoraya_cust_0367,2026-04-05,completed,611188
tokoraya_ord_03036,tokoraya,tokoraya_cust_0184,2026-04-05,completed,19746781
tokoraya_ord_03073,tokoraya,tokoraya_cust_0472,2026-04-05,completed,15597336
tokoraya_ord_03091,tokoraya,tokoraya_cust_0474,2026-04-05,completed,2061504
tokoraya_ord_03130,tokoraya,tokoraya_cust_0328,2026-04-05,completed,8468356
tokoraya_ord_03165,tokoraya,tokoraya_cust_0124,2026-04-05,completed,8330913
tokoraya_ord_03189,tokoraya,tokoraya_cust_0177,2026-04-05,completed,18879805
tokoraya_ord_03190,tokoraya,tokoraya_cust_0352,2026-04-05,completed,1368589
tokoraya_ord_03231,tokoraya,tokoraya_cust_0026,2026-04-05,cancelled,1891803
tokoraya_ord_03285,tokoraya,tokoraya_cust_0148,2026-04-05,cancelled,2695434
tokoraya_ord_02917,tokoraya,tokoraya_cust_0500,2026-04-06,completed,15524222
tokoraya_ord_03000,tokoraya,tokoraya_cust_0007,2026-04-06,completed,12740344
tokoraya_ord_03006,tokoraya,tokoraya_cust_0188,2026-04-06,completed,15427477
tokoraya_ord_03018,tokoraya,tokoraya_cust_0441,2026-04-06,completed,5432531
tokoraya_ord_03039,tokoraya,tokoraya_cust_0083,2026-04-06,completed,17812546
tokoraya_ord_03136,tokoraya,tokoraya_cust_0178,2026-04-06,completed,18200922
tokoraya_ord_03195,tokoraya,tokoraya_cust_0080,2026-04-06,completed,3551764
tokoraya_ord_03201,tokoraya,tokoraya_cust_0179,2026-04-06,cancelled,1725646
tokoraya_ord_03207,tokoraya,tokoraya_cust_0092,2026-04-06,completed,5675247
tokoraya_ord_03255,tokoraya,tokoraya_cust_0261,2026-04-06,completed,5791984
tokoraya_ord_03276,tokoraya,tokoraya_cust_0293,2026-04-06,completed,30312111
tokoraya_ord_03307,tokoraya,tokoraya_cust_0352,2026-04-06,completed,8789372
tokoraya_ord_03318,tokoraya,tokoraya_cust_0177,2026-04-06,cancelled,1863051
tokoraya_ord_03323,tokoraya,tokoraya_cust_0206,2026-04-06,completed,18916208
tokoraya_ord_02925,tokoraya,tokoraya_cust_0150,2026-04-07,cancelled,3014741
tokoraya_ord_02969,tokoraya,tokoraya_cust_0313,2026-04-07,completed,1085417
tokoraya_ord_02981,tokoraya,tokoraya_cust_0376,2026-04-07,cancelled,3061103
tokoraya_ord_03025,tokoraya,tokoraya_cust_0360,2026-04-07,completed,13208704
tokoraya_ord_03041,tokoraya,tokoraya_cust_0275,2026-04-07,completed,8569392
tokoraya_ord_03057,tokoraya,tokoraya_cust_0286,2026-04-07,completed,14103728
tokoraya_ord_03077,tokoraya,tokoraya_cust_0286,2026-04-07,completed,5411602
tokoraya_ord_03078,tokoraya,tokoraya_cust_0498,2026-04-07,completed,18895764
tokoraya_ord_03167,tokoraya,tokoraya_cust_0431,2026-04-07,completed,8076436
tokoraya_ord_03200,tokoraya,tokoraya_cust_0020,2026-04-07,completed,10636940
tokoraya_ord_03211,tokoraya,tokoraya_cust_0198,2026-04-07,completed,2952306
tokoraya_ord_03219,tokoraya,tokoraya_cust_0210,2026-04-07,completed,15469891
tokoraya_ord_02947,tokoraya,tokoraya_cust_0218,2026-04-08,completed,8138812
tokoraya_ord_02998,tokoraya,tokoraya_cust_0117,2026-04-08,cancelled,1218500
tokoraya_ord_03010,tokoraya,tokoraya_cust_0089,2026-04-08,completed,10908260
tokoraya_ord_03140,tokoraya,tokoraya_cust_0484,2026-04-08,cancelled,1335769
tokoraya_ord_03197,tokoraya,tokoraya_cust_0136,2026-04-08,completed,6656326
tokoraya_ord_03214,tokoraya,tokoraya_cust_0159,2026-04-08,completed,206368
tokoraya_ord_03215,tokoraya,tokoraya_cust_0312,2026-04-08,completed,28157170
tokoraya_ord_03264,tokoraya,tokoraya_cust_0446,2026-04-08,completed,3424113
tokoraya_ord_03294,tokoraya,tokoraya_cust_0344,2026-04-08,completed,15303142
tokoraya_ord_03299,tokoraya,tokoraya_cust_0314,2026-04-08,completed,20141221
tokoraya_ord_03320,tokoraya,tokoraya_cust_0360,2026-04-08,cancelled,1395578
tokoraya_ord_03334,tokoraya,tokoraya_cust_0201,2026-04-08,cancelled,1879027
tokoraya_ord_02962,tokoraya,tokoraya_cust_0428,2026-04-09,completed,5249234
tokoraya_ord_03048,tokoraya,tokoraya_cust_0322,2026-04-09,completed,4731325
tokoraya_ord_03059,tokoraya,tokoraya_cust_0339,2026-04-09,completed,9246788
tokoraya_ord_03097,tokoraya,tokoraya_cust_0102,2026-04-09,completed,12190024
tokoraya_ord_03102,tokoraya,tokoraya_cust_0411,2026-04-09,cancelled,1842898
tokoraya_ord_03126,tokoraya,tokoraya_cust_0103,2026-04-09,completed,18390069
tokoraya_ord_03150,tokoraya,tokoraya_cust_0060,2026-04-09,cancelled,2233207
tokoraya_ord_03160,tokoraya,tokoraya_cust_0376,2026-04-09,completed,1603770
tokoraya_ord_03238,tokoraya,tokoraya_cust_0308,2026-04-09,completed,19490535
tokoraya_ord_03260,tokoraya,tokoraya_cust_0306,2026-04-09,cancelled,1485838
tokoraya_ord_03284,tokoraya,tokoraya_cust_0427,2026-04-09,completed,27909698
tokoraya_ord_03303,tokoraya,tokoraya_cust_0407,2026-04-09,completed,8688020
tokoraya_ord_03310,tokoraya,tokoraya_cust_0303,2026-04-09,completed,10516393
tokoraya_ord_02928,tokoraya,tokoraya_cust_0417,2026-04-10,completed,1179561
tokoraya_ord_02961,tokoraya,tokoraya_cust_0479,2026-04-10,cancelled,163161
tokoraya_ord_02971,tokoraya,tokoraya_cust_0058,2026-04-10,cancelled,1147979
tokoraya_ord_03033,tokoraya,tokoraya_cust_0428,2026-04-10,cancelled,3030623
tokoraya_ord_03049,tokoraya,tokoraya_cust_0346,2026-04-10,completed,8045326
tokoraya_ord_03119,tokoraya,tokoraya_cust_0467,2026-04-10,cancelled,955355
tokoraya_ord_03141,tokoraya,tokoraya_cust_0187,2026-04-10,completed,9467971
tokoraya_ord_03146,tokoraya,tokoraya_cust_0209,2026-04-10,cancelled,91434
tokoraya_ord_03147,tokoraya,tokoraya_cust_0325,2026-04-10,cancelled,1932287
tokoraya_ord_03152,tokoraya,tokoraya_cust_0040,2026-04-10,completed,7339578
tokoraya_ord_03163,tokoraya,tokoraya_cust_0011,2026-04-10,completed,6919033
tokoraya_ord_03169,tokoraya,tokoraya_cust_0138,2026-04-10,completed,876776
tokoraya_ord_03187,tokoraya,tokoraya_cust_0069,2026-04-10,completed,19497784
tokoraya_ord_03192,tokoraya,tokoraya_cust_0373,2026-04-10,completed,839374
tokoraya_ord_03204,tokoraya,tokoraya_cust_0116,2026-04-10,cancelled,2082659
tokoraya_ord_03212,tokoraya,tokoraya_cust_0398,2026-04-10,completed,5507049
tokoraya_ord_03253,tokoraya,tokoraya_cust_0087,2026-04-10,completed,25792036
tokoraya_ord_03275,tokoraya,tokoraya_cust_0478,2026-04-10,completed,916782
tokoraya_ord_02982,tokoraya,tokoraya_cust_0493,2026-04-11,cancelled,686630
tokoraya_ord_02990,tokoraya,tokoraya_cust_0183,2026-04-11,completed,21180918
tokoraya_ord_03106,tokoraya,tokoraya_cust_0161,2026-04-11,completed,8551248
tokoraya_ord_03116,tokoraya,tokoraya_cust_0274,2026-04-11,cancelled,1285409
tokoraya_ord_03161,tokoraya,tokoraya_cust_0108,2026-04-11,completed,7393318
tokoraya_ord_03179,tokoraya,tokoraya_cust_0266,2026-04-11,cancelled,2068777
tokoraya_ord_03206,tokoraya,tokoraya_cust_0169,2026-04-11,completed,1467711
tokoraya_ord_03267,tokoraya,tokoraya_cust_0193,2026-04-11,completed,17719842
tokoraya_ord_03268,tokoraya,tokoraya_cust_0098,2026-04-11,completed,13008160
tokoraya_ord_03296,tokoraya,tokoraya_cust_0316,2026-04-11,completed,1499476
tokoraya_ord_03333,tokoraya,tokoraya_cust_0052,2026-04-11,cancelled,2419554
tokoraya_ord_03339,tokoraya,tokoraya_cust_0112,2026-04-11,completed,1450316
tokoraya_ord_02935,tokoraya,tokoraya_cust_0220,2026-04-12,completed,26309946
tokoraya_ord_02950,tokoraya,tokoraya_cust_0441,2026-04-12,completed,764151
tokoraya_ord_02997,tokoraya,tokoraya_cust_0317,2026-04-12,completed,16936440
tokoraya_ord_03090,tokoraya,tokoraya_cust_0416,2026-04-12,completed,6061500
tokoraya_ord_03241,tokoraya,tokoraya_cust_0147,2026-04-12,completed,1586255
tokoraya_ord_03297,tokoraya,tokoraya_cust_0179,2026-04-12,completed,5883174
tokoraya_ord_02922,tokoraya,tokoraya_cust_0396,2026-04-13,cancelled,2826563
tokoraya_ord_02939,tokoraya,tokoraya_cust_0223,2026-04-13,completed,978474
tokoraya_ord_02941,tokoraya,tokoraya_cust_0145,2026-04-13,completed,10235391
tokoraya_ord_02943,tokoraya,tokoraya_cust_0022,2026-04-13,completed,3635415
tokoraya_ord_02966,tokoraya,tokoraya_cust_0415,2026-04-13,completed,9421966
tokoraya_ord_02987,tokoraya,tokoraya_cust_0158,2026-04-13,completed,13430712
tokoraya_ord_03017,tokoraya,tokoraya_cust_0294,2026-04-13,completed,5675247
tokoraya_ord_03052,tokoraya,tokoraya_cust_0405,2026-04-13,cancelled,581722
tokoraya_ord_03068,tokoraya,tokoraya_cust_0182,2026-04-13,cancelled,1013471
tokoraya_ord_03085,tokoraya,tokoraya_cust_0480,2026-04-13,completed,10044166
tokoraya_ord_03191,tokoraya,tokoraya_cust_0210,2026-04-13,cancelled,971455
tokoraya_ord_03213,tokoraya,tokoraya_cust_0278,2026-04-13,completed,10287136
tokoraya_ord_03222,tokoraya,tokoraya_cust_0440,2026-04-13,cancelled,1506302
tokoraya_ord_03236,tokoraya,tokoraya_cust_0061,2026-04-13,completed,19417894
tokoraya_ord_03325,tokoraya,tokoraya_cust_0242,2026-04-13,cancelled,117956
tokoraya_ord_03340,tokoraya,tokoraya_cust_0072,2026-04-13,completed,489237
tokoraya_ord_02988,tokoraya,tokoraya_cust_0259,2026-04-14,cancelled,182868
tokoraya_ord_03031,tokoraya,tokoraya_cust_0324,2026-04-14,completed,30408070
tokoraya_ord_03070,tokoraya,tokoraya_cust_0499,2026-04-14,completed,7566996
tokoraya_ord_03118,tokoraya,tokoraya_cust_0231,2026-04-14,completed,3176066
tokoraya_ord_03122,tokoraya,tokoraya_cust_0051,2026-04-14,completed,5070382
tokoraya_ord_03145,tokoraya,tokoraya_cust_0086,2026-04-14,completed,8275388
tokoraya_ord_03181,tokoraya,tokoraya_cust_0137,2026-04-14,completed,3760213
tokoraya_ord_03224,tokoraya,tokoraya_cust_0011,2026-04-14,completed,15246032
tokoraya_ord_03300,tokoraya,tokoraya_cust_0204,2026-04-14,completed,7969968
tokoraya_ord_03330,tokoraya,tokoraya_cust_0328,2026-04-14,cancelled,2297113
tokoraya_ord_02972,tokoraya,tokoraya_cust_0428,2026-04-15,cancelled,727571
