booking_id,company_id,traveler_id,travel_date,booking_status,booking_value_idr
jelajahid_ord_01377,jelajahid,jelajahid_cust_0175,2026-02-21,completed,1027664
jelajahid_ord_01391,jelajahid,jelajahid_cust_0121,2026-02-21,completed,8150926
jelajahid_ord_01410,jelajahid,jelajahid_cust_0315,2026-02-21,completed,26030845
jelajahid_ord_01433,jelajahid,jelajahid_cust_0117,2026-02-21,completed,6030574
jelajahid_ord_01435,jelajahid,jelajahid_cust_0168,2026-02-21,completed,15846361
jelajahid_ord_01511,jelajahid,jelajahid_cust_0023,2026-02-21,cancelled,1611766
jelajahid_ord_01522,jelajahid,jelajahid_cust_0122,2026-02-21,completed,31166915
jelajahid_ord_01529,jelajahid,jelajahid_cust_0144,2026-02-21,cancelled,2445327
jelajahid_ord_01297,jelajahid,jelajahid_cust_0257,2026-02-22,completed,10685887
jelajahid_ord_01324,jelajahid,jelajahid_cust_0255,2026-02-22,cancelled,2285386
jelajahid_ord_01333,jelajahid,jelajahid_cust_0333,2026-02-22,completed,11426931
jelajahid_ord_01334,jelajahid,jelajahid_cust_0333,2026-02-22,completed,13989096
jelajahid_ord_01374,jelajahid,jelajahid_cust_0073,2026-02-22,cancelled,2928578
jelajahid_ord_01394,jelajahid,jelajahid_cust_0093,2026-02-22,completed,1889272
jelajahid_ord_01412,jelajahid,jelajahid_cust_0341,2026-02-22,completed,24063366
jelajahid_ord_01422,jelajahid,jelajahid_cust_0155,2026-02-22,completed,16180200
jelajahid_ord_01482,jelajahid,jelajahid_cust_0304,2026-02-22,completed,11812041
jelajahid_ord_01513,jelajahid,jelajahid_cust_0344,2026-02-22,completed,19036044
jelajahid_ord_01300,jelajahid,jelajahid_cust_0240,2026-02-23,completed,4174736
jelajahid_ord_01337,jelajahid,jelajahid_cust_0121,2026-02-23,completed,12477856
jelajahid_ord_01359,jelajahid,jelajahid_cust_0084,2026-02-23,completed,14114784
jelajahid_ord_01378,jelajahid,jelajahid_cust_0291,2026-02-23,completed,24653877
jelajahid_ord_01380,jelajahid,jelajahid_cust_0223,2026-02-23,completed,17253504
jelajahid_ord_01425,jelajahid,jelajahid_cust_0122,2026-02-23,completed,13822530
jelajahid_ord_01442,jelajahid,jelajahid_cust_0241,2026-02-23,completed,983148
jelajahid_ord_01451,jelajahid,jelajahid_cust_0247,2026-02-23,cancelled,2394389
jelajahid_ord_01320,jelajahid,jelajahid_cust_0307,2026-02-24,cancelled,3461667
jelajahid_ord_01336,jelajahid,jelajahid_cust_0128,2026-02-24,completed,15652928
jelajahid_ord_01345,jelajahid,jelajahid_cust_0029,2026-02-24,completed,10479327
jelajahid_ord_01387,jelajahid,jelajahid_cust_0269,2026-02-24,completed,16499431
jelajahid_ord_01420,jelajahid,jelajahid_cust_0199,2026-02-24,completed,2788453
jelajahid_ord_01434,jelajahid,jelajahid_cust_0022,2026-02-24,completed,3783663
jelajahid_ord_01526,jelajahid,jelajahid_cust_0003,2026-02-24,completed,4499720
jelajahid_ord_01533,jelajahid,jelajahid_cust_0350,2026-02-24,cancelled,2658618
jelajahid_ord_01304,jelajahid,jelajahid_cust_0033,2026-02-25,completed,16500568
jelajahid_ord_01348,jelajahid,jelajahid_cust_0118,2026-02-25,cancelled,589889
jelajahid_ord_01467,jelajahid,jelajahid_cust_0006,2026-02-25,completed,19995247
jelajahid_ord_01494,jelajahid,jelajahid_cust_0203,2026-02-25,completed,17134571
jelajahid_ord_01310,jelajahid,jelajahid_cust_0068,2026-02-26,cancelled,1993964
jelajahid_ord_01437,jelajahid,jelajahid_cust_0025,2026-02-26,completed,7208415
jelajahid_ord_01460,jelajahid,jelajahid_cust_0309,2026-02-26,completed,13776872
jelajahid_ord_01489,jelajahid,jelajahid_cust_0121,2026-02-26,cancelled,970812
jelajahid_ord_01294,jelajahid,jelajahid_cust_0269,2026-02-27,completed,7424358
jelajahid_ord_01321,jelajahid,jelajahid_cust_0284,2026-02-27,completed,10327140
jelajahid_ord_01340,jelajahid,jelajahid_cust_0332,2026-02-27,cancelled,2330826
jelajahid_ord_01347,jelajahid,jelajahid_cust_0280,2026-02-27,completed,6198084
jelajahid_ord_01368,jelajahid,jelajahid_cust_0283,2026-02-27,completed,14634171
jelajahid_ord_01376,jelajahid,jelajahid_cust_0297,2026-02-27,completed,10779513
jelajahid_ord_01379,jelajahid,jelajahid_cust_0206,2026-02-27,completed,3812958
jelajahid_ord_01430,jelajahid,jelajahid_cust_0212,2026-02-27,cancelled,1978051
jelajahid_ord_01440,jelajahid,jelajahid_cust_0025,2026-02-27,cancelled,2811137
jelajahid_ord_01441,jelajahid,jelajahid_cust_0278,2026-02-27,completed,17515088
jelajahid_ord_01455,jelajahid,jelajahid_cust_0271,2026-02-27,completed,5163570
jelajahid_ord_01490,jelajahid,jelajahid_cust_0323,2026-02-27,completed,4521308
jelajahid_ord_01493,jelajahid,jelajahid_cust_0050,2026-02-27,completed,37939571
jelajahid_ord_01500,jelajahid,jelajahid_cust_0155,2026-02-27,completed,11026307
jelajahid_ord_01519,jelajahid,jelajahid_cust_0162,2026-02-27,completed,18016588
jelajahid_ord_01293,jelajahid,jelajahid_cust_0267,2026-02-28,completed,7745355
jelajahid_ord_01295,jelajahid,jelajahid_cust_0325,2026-02-28,cancelled,3260455
jelajahid_ord_01319,jelajahid,jelajahid_cust_0327,2026-02-28,completed,7113975
jelajahid_ord_01358,jelajahid,jelajahid_cust_0242,2026-02-28,completed,18291790
jelajahid_ord_01381,jelajahid,jelajahid_cust_0023,2026-02-28,completed,26092558
jelajahid_ord_01400,jelajahid,jelajahid_cust_0160,2026-02-28,completed,10577323
jelajahid_ord_01421,jelajahid,jelajahid_cust_0160,2026-02-28,completed,31238602
jelajahid_ord_01439,jelajahid,jelajahid_cust_0166,2026-02-28,completed,5200480
jelajahid_ord_01447,jelajahid,jelajahid_cust_0095,2026-02-28,completed,9806696
jelajahid_ord_01478,jelajahid,jelajahid_cust_0346,2026-02-28,completed,5558256
jelajahid_ord_01518,jelajahid,jelajahid_cust_0137,2026-02-28,completed,14848716
jelajahid_ord_01562,jelajahid,jelajahid_cust_0098,2026-03-01,completed,9529659
jelajahid_ord_01687,jelajahid,jelajahid_cust_0338,2026-03-01,completed,9191932
jelajahid_ord_01699,jelajahid,jelajahid_cust_0304,2026-03-01,cancelled,2303928
jelajahid_ord_01728,jelajahid,jelajahid_cust_0032,2026-03-01,completed,14385100
jelajahid_ord_01739,jelajahid,jelajahid_cust_0228,2026-03-01,completed,22965182
jelajahid_ord_01759,jelajahid,jelajahid_cust_0261,2026-03-01,completed,12624366
jelajahid_ord_01577,jelajahid,jelajahid_cust_0102,2026-03-02,completed,20694119
jelajahid_ord_01583,jelajahid,jelajahid_cust_0125,2026-03-02,completed,3932592
jelajahid_ord_01611,jelajahid,jelajahid_cust_0297,2026-03-02,completed,4972264
jelajahid_ord_01616,jelajahid,jelajahid_cust_0247,2026-03-02,completed,8862060
jelajahid_ord_01622,jelajahid,jelajahid_cust_0052,2026-03-02,cancelled,1379867
jelajahid_ord_01635,jelajahid,jelajahid_cust_0115,2026-03-02,completed,3819254
jelajahid_ord_01691,jelajahid,jelajahid_cust_0110,2026-03-02,completed,30543970
jelajahid_ord_01746,jelajahid,jelajahid_cust_0275,2026-03-02,completed,36184555
jelajahid_ord_01588,jelajahid,jelajahid_cust_0301,2026-03-03,cancelled,2645656
jelajahid_ord_01593,jelajahid,jelajahid_cust_0190,2026-03-03,cancelled,2693017
jelajahid_ord_01624,jelajahid,jelajahid_cust_0230,2026-03-03,completed,19048382
jelajahid_ord_01634,jelajahid,jelajahid_cust_0345,2026-03-03,completed,17724120
jelajahid_ord_01637,jelajahid,jelajahid_cust_0174,2026-03-03,completed,4199666
jelajahid_ord_01638,jelajahid,jelajahid_cust_0242,2026-03-03,cancelled,4241773
jelajahid_ord_01643,jelajahid,jelajahid_cust_0144,2026-03-03,completed,10007022
jelajahid_ord_01648,jelajahid,jelajahid_cust_0086,2026-03-03,completed,3593171
jelajahid_ord_01702,jelajahid,jelajahid_cust_0024,2026-03-03,completed,9027618
jelajahid_ord_01711,jelajahid,jelajahid_cust_0095,2026-03-03,completed,4463500
jelajahid_ord_01802,jelajahid,jelajahid_cust_0120,2026-03-03,cancelled,1142693
jelajahid_ord_01553,jelajahid,jelajahid_cust_0249,2026-03-04,completed,27648092
jelajahid_ord_01627,jelajahid,jelajahid_cust_0103,2026-03-04,completed,1576568
jelajahid_ord_01630,jelajahid,jelajahid_cust_0253,2026-03-04,cancelled,2378579
jelajahid_ord_01690,jelajahid,jelajahid_cust_0089,2026-03-04,completed,2260654
jelajahid_ord_01776,jelajahid,jelajahid_cust_0211,2026-03-04,cancelled,3580895
jelajahid_ord_01788,jelajahid,jelajahid_cust_0028,2026-03-04,completed,16250735
jelajahid_ord_01794,jelajahid,jelajahid_cust_0173,2026-03-04,cancelled,70848
jelajahid_ord_01569,jelajahid,jelajahid_cust_0086,2026-03-05,cancelled,1100214
jelajahid_ord_01610,jelajahid,jelajahid_cust_0068,2026-03-05,completed,19172742
jelajahid_ord_01650,jelajahid,jelajahid_cust_0200,2026-03-05,completed,1692896
jelajahid_ord_01651,jelajahid,jelajahid_cust_0180,2026-03-05,completed,13044433
jelajahid_ord_01652,jelajahid,jelajahid_cust_0158,2026-03-05,completed,27288434
jelajahid_ord_01722,jelajahid,jelajahid_cust_0248,2026-03-05,cancelled,3027158
jelajahid_ord_01731,jelajahid,jelajahid_cust_0086,2026-03-05,completed,9799946
jelajahid_ord_01786,jelajahid,jelajahid_cust_0133,2026-03-05,completed,10327140
jelajahid_ord_01790,jelajahid,jelajahid_cust_0068,2026-03-05,completed,10417724
jelajahid_ord_01797,jelajahid,jelajahid_cust_0057,2026-03-05,completed,7606051
jelajahid_ord_01540,jelajahid,jelajahid_cust_0293,2026-03-06,completed,7567326
jelajahid_ord_01548,jelajahid,jelajahid_cust_0066,2026-03-06,cancelled,1723454
jelajahid_ord_01575,jelajahid,jelajahid_cust_0072,2026-03-06,completed,10703443
jelajahid_ord_01580,jelajahid,jelajahid_cust_0340,2026-03-06,cancelled,147472
jelajahid_ord_01601,jelajahid,jelajahid_cust_0100,2026-03-06,completed,13328510
jelajahid_ord_01614,jelajahid,jelajahid_cust_0298,2026-03-06,completed,6085600
jelajahid_ord_01658,jelajahid,jelajahid_cust_0009,2026-03-06,cancelled,1889850
jelajahid_ord_01684,jelajahid,jelajahid_cust_0105,2026-03-06,completed,10242594
jelajahid_ord_01715,jelajahid,jelajahid_cust_0138,2026-03-06,completed,7567326
jelajahid_ord_01742,jelajahid,jelajahid_cust_0053,2026-03-06,completed,2444919
jelajahid_ord_01766,jelajahid,jelajahid_cust_0015,2026-03-06,completed,10684893
jelajahid_ord_01773,jelajahid,jelajahid_cust_0300,2026-03-06,completed,7447528
jelajahid_ord_01551,jelajahid,jelajahid_cust_0206,2026-03-07,completed,3932592
jelajahid_ord_01567,jelajahid,jelajahid_cust_0056,2026-03-07,cancelled,140355
jelajahid_ord_01582,jelajahid,jelajahid_cust_0152,2026-03-07,completed,13518664
jelajahid_ord_01605,jelajahid,jelajahid_cust_0031,2026-03-07,completed,15657579
jelajahid_ord_01700,jelajahid,jelajahid_cust_0198,2026-03-07,cancelled,3214868
jelajahid_ord_01750,jelajahid,jelajahid_cust_0284,2026-03-07,completed,14777662
jelajahid_ord_01764,jelajahid,jelajahid_cust_0274,2026-03-07,completed,11589185
jelajahid_ord_01767,jelajahid,jelajahid_cust_0185,2026-03-07,completed,11350989
jelajahid_ord_01781,jelajahid,jelajahid_cust_0232,2026-03-07,completed,25376717
jelajahid_ord_01796,jelajahid,jelajahid_cust_0289,2026-03-07,completed,36252726
jelajahid_ord_01543,jelajahid,jelajahid_cust_0168,2026-03-08,completed,12715726
jelajahid_ord_01568,jelajahid,jelajahid_cust_0119,2026-03-08,completed,16312189
jelajahid_ord_01578,jelajahid,jelajahid_cust_0280,2026-03-08,completed,2444919
jelajahid_ord_01628,jelajahid,jelajahid_cust_0162,2026-03-08,completed,21250956
jelajahid_ord_01663,jelajahid,jelajahid_cust_0120,2026-03-08,cancelled,1639372
jelajahid_ord_01672,jelajahid,jelajahid_cust_0110,2026-03-08,cancelled,1329309
jelajahid_ord_01673,jelajahid,jelajahid_cust_0320,2026-03-08,completed,15912260
jelajahid_ord_01674,jelajahid,jelajahid_cust_0135,2026-03-08,completed,3561631
jelajahid_ord_01688,jelajahid,jelajahid_cust_0047,2026-03-08,completed,21239461
jelajahid_ord_01729,jelajahid,jelajahid_cust_0233,2026-03-08,completed,4521308
jelajahid_ord_01745,jelajahid,jelajahid_cust_0243,2026-03-08,cancelled,221930
jelajahid_ord_01779,jelajahid,jelajahid_cust_0213,2026-03-08,completed,17488138
jelajahid_ord_01545,jelajahid,jelajahid_cust_0308,2026-03-09,cancelled,2832906
jelajahid_ord_01546,jelajahid,jelajahid_cust_0204,2026-03-09,completed,14448644
jelajahid_ord_01581,jelajahid,jelajahid_cust_0188,2026-03-09,completed,9459756
jelajahid_ord_01596,jelajahid,jelajahid_cust_0262,2026-03-09,completed,20460790
jelajahid_ord_01613,jelajahid,jelajahid_cust_0178,2026-03-09,completed,10745900
jelajahid_ord_01631,jelajahid,jelajahid_cust_0228,2026-03-09,completed,9238377
jelajahid_ord_01685,jelajahid,jelajahid_cust_0006,2026-03-09,completed,4868695
jelajahid_ord_01785,jelajahid,jelajahid_cust_0107,2026-03-09,completed,8811496
jelajahid_ord_01801,jelajahid,jelajahid_cust_0236,2026-03-09,completed,33307085
jelajahid_ord_01555,jelajahid,jelajahid_cust_0082,2026-03-10,cancelled,1103404
jelajahid_ord_01599,jelajahid,jelajahid_cust_0121,2026-03-10,cancelled,1123375
jelajahid_ord_01706,jelajahid,jelajahid_cust_0071,2026-03-10,completed,10680135
jelajahid_ord_01726,jelajahid,jelajahid_cust_0248,2026-03-10,cancelled,442417
jelajahid_ord_01730,jelajahid,jelajahid_cust_0012,2026-03-10,completed,13841723
jelajahid_ord_01769,jelajahid,jelajahid_cust_0032,2026-03-10,completed,24493486
jelajahid_ord_01792,jelajahid,jelajahid_cust_0237,2026-03-10,completed,21439768
jelajahid_ord_01595,jelajahid,jelajahid_cust_0230,2026-03-11,completed,7745355
jelajahid_ord_01619,jelajahid,jelajahid_cust_0248,2026-03-11,completed,20823015
jelajahid_ord_01644,jelajahid,jelajahid_cust_0201,2026-03-11,completed,14240180
jelajahid_ord_01756,jelajahid,jelajahid_cust_0155,2026-03-11,completed,10680135
jelajahid_ord_01757,jelajahid,jelajahid_cust_0004,2026-03-11,completed,6581235
jelajahid_ord_01564,jelajahid,jelajahid_cust_0236,2026-03-12,completed,10608119
jelajahid_ord_01571,jelajahid,jelajahid_cust_0134,2026-03-12,completed,3390981
jelajahid_ord_01587,jelajahid,jelajahid_cust_0177,2026-03-12,completed,4110656
jelajahid_ord_01696,jelajahid,jelajahid_cust_0012,2026-03-12,completed,4411344
jelajahid_ord_01570,jelajahid,jelajahid_cust_0201,2026-03-13,completed,1852752
jelajahid_ord_01584,jelajahid,jelajahid_cust_0341,2026-03-13,completed,21824045
jelajahid_ord_01646,jelajahid,jelajahid_cust_0213,2026-03-13,completed,17643566
jelajahid_ord_01689,jelajahid,jelajahid_cust_0224,2026-03-13,cancelled,3000561
jelajahid_ord_01693,jelajahid,jelajahid_cust_0241,2026-03-13,cancelled,1624252
jelajahid_ord_01701,jelajahid,jelajahid_cust_0011,2026-03-13,cancelled,3386062
jelajahid_ord_01714,jelajahid,jelajahid_cust_0091,2026-03-13,completed,10351683
jelajahid_ord_01724,jelajahid,jelajahid_cust_0337,2026-03-13,completed,20365121
jelajahid_ord_01740,jelajahid,jelajahid_cust_0236,2026-03-13,completed,2582822
jelajahid_ord_01747,jelajahid,jelajahid_cust_0157,2026-03-13,completed,2582822
jelajahid_ord_01775,jelajahid,jelajahid_cust_0065,2026-03-13,completed,3236040
jelajahid_ord_01791,jelajahid,jelajahid_cust_0092,2026-03-13,completed,21449470
jelajahid_ord_01612,jelajahid,jelajahid_cust_0216,2026-03-14,completed,24920315
jelajahid_ord_01623,jelajahid,jelajahid_cust_0119,2026-03-14,completed,15504974
jelajahid_ord_01632,jelajahid,jelajahid_cust_0295,2026-03-14,completed,3783663
jelajahid_ord_01645,jelajahid,jelajahid_cust_0164,2026-03-14,cancelled,2343925
jelajahid_ord_01667,jelajahid,jelajahid_cust_0293,2026-03-14,completed,4889838
jelajahid_ord_01713,jelajahid,jelajahid_cust_0279,2026-03-14,completed,17715225
jelajahid_ord_01736,jelajahid,jelajahid_cust_0265,2026-03-14,completed,19936092
jelajahid_ord_01751,jelajahid,jelajahid_cust_0260,2026-03-14,completed,944636
jelajahid_ord_01780,jelajahid,jelajahid_cust_0007,2026-03-14,cancelled,1028017
jelajahid_ord_01784,jelajahid,jelajahid_cust_0074,2026-03-14,completed,18853498
jelajahid_ord_01795,jelajahid,jelajahid_cust_0208,2026-03-14,completed,17724120
jelajahid_ord_01557,jelajahid,jelajahid_cust_0022,2026-03-15,completed,22076046
jelajahid_ord_01607,jelajahid,jelajahid_cust_0034,2026-03-15,completed,10291334
jelajahid_ord_01609,jelajahid,jelajahid_cust_0258,2026-03-15,cancelled,323699
jelajahid_ord_01675,jelajahid,jelajahid_cust_0298,2026-03-15,cancelled,1755132
jelajahid_ord_01679,jelajahid,jelajahid_cust_0013,2026-03-15,cancelled,2818844
jelajahid_ord_01681,jelajahid,jelajahid_cust_0296,2026-03-15,completed,3079459
jelajahid_ord_01761,jelajahid,jelajahid_cust_0171,2026-03-15,completed,12357638
jelajahid_ord_01783,jelajahid,jelajahid_cust_0317,2026-03-15,completed,1576568
jelajahid_ord_01561,jelajahid,jelajahid_cust_0201,2026-03-16,completed,1443466
jelajahid_ord_01752,jelajahid,jelajahid_cust_0176,2026-03-16,completed,10046857
jelajahid_ord_01765,jelajahid,jelajahid_cust_0057,2026-03-16,completed,18491560
jelajahid_ord_01777,jelajahid,jelajahid_cust_0207,2026-03-16,completed,13117939
jelajahid_ord_01549,jelajahid,jelajahid_cust_0285,2026-03-17,completed,14848716
jelajahid_ord_01563,jelajahid,jelajahid_cust_0028,2026-03-17,completed,1871402
jelajahid_ord_01573,jelajahid,jelajahid_cust_0299,2026-03-17,cancelled,1847675
jelajahid_ord_01586,jelajahid,jelajahid_cust_0267,2026-03-17,completed,4445271
jelajahid_ord_01653,jelajahid,jelajahid_cust_0285,2026-03-17,completed,16311240
jelajahid_ord_01676,jelajahid,jelajahid_cust_0091,2026-03-17,cancelled,2800196
jelajahid_ord_01677,jelajahid,jelajahid_cust_0049,2026-03-17,completed,20824266
jelajahid_ord_01682,jelajahid,jelajahid_cust_0049,2026-03-17,completed,7816822
jelajahid_ord_01692,jelajahid,jelajahid_cust_0339,2026-03-17,completed,16156151
jelajahid_ord_01698,jelajahid,jelajahid_cust_0313,2026-03-17,cancelled,1930617
jelajahid_ord_01539,jelajahid,jelajahid_cust_0063,2026-03-18,completed,18407145
jelajahid_ord_01552,jelajahid,jelajahid_cust_0081,2026-03-18,completed,3428196
jelajahid_ord_01556,jelajahid,jelajahid_cust_0051,2026-03-18,completed,10684893
jelajahid_ord_01600,jelajahid,jelajahid_cust_0343,2026-03-18,cancelled,2132358
jelajahid_ord_01606,jelajahid,jelajahid_cust_0028,2026-03-18,completed,7469333
jelajahid_ord_01654,jelajahid,jelajahid_cust_0305,2026-03-18,completed,25443706
jelajahid_ord_01661,jelajahid,jelajahid_cust_0331,2026-03-18,cancelled,2270198
jelajahid_ord_01733,jelajahid,jelajahid_cust_0021,2026-03-18,completed,4199666
jelajahid_ord_01753,jelajahid,jelajahid_cust_0052,2026-03-18,completed,11807971
jelajahid_ord_01799,jelajahid,jelajahid_cust_0227,2026-03-18,completed,19207995
jelajahid_ord_01565,jelajahid,jelajahid_cust_0278,2026-03-19,completed,3932592
jelajahid_ord_01608,jelajahid,jelajahid_cust_0334,2026-03-19,completed,3428196
jelajahid_ord_01633,jelajahid,jelajahid_cust_0292,2026-03-19,cancelled,4116847
jelajahid_ord_01712,jelajahid,jelajahid_cust_0321,2026-03-19,completed,18702097
jelajahid_ord_01720,jelajahid,jelajahid_cust_0242,2026-03-19,completed,8361352
jelajahid_ord_01723,jelajahid,jelajahid_cust_0151,2026-03-19,completed,7987519
jelajahid_ord_01735,jelajahid,jelajahid_cust_0046,2026-03-19,completed,13144851
jelajahid_ord_01748,jelajahid,jelajahid_cust_0089,2026-03-19,completed,7107860
jelajahid_ord_01793,jelajahid,jelajahid_cust_0301,2026-03-19,completed,6626256
jelajahid_ord_01803,jelajahid,jelajahid_cust_0026,2026-03-19,completed,2260654
jelajahid_ord_01560,jelajahid,jelajahid_cust_0013,2026-03-20,completed,4199666
jelajahid_ord_01598,jelajahid,jelajahid_cust_0163,2026-03-20,cancelled,2598969
jelajahid_ord_01617,jelajahid,jelajahid_cust_0305,2026-03-20,completed,8850511
jelajahid_ord_01686,jelajahid,jelajahid_cust_0184,2026-03-20,cancelled,2227307
jelajahid_ord_01703,jelajahid,jelajahid_cust_0113,2026-03-20,cancelled,1150272
jelajahid_ord_01741,jelajahid,jelajahid_cust_0271,2026-03-20,completed,2444919
jelajahid_ord_01772,jelajahid,jelajahid_cust_0184,2026-03-20,completed,5066848
jelajahid_ord_01542,jelajahid,jelajahid_cust_0139,2026-03-21,completed,3553930
jelajahid_ord_01572,jelajahid,jelajahid_cust_0002,2026-03-21,completed,472318
jelajahid_ord_01589,jelajahid,jelajahid_cust_0200,2026-03-21,cancelled,1113654
jelajahid_ord_01590,jelajahid,jelajahid_cust_0014,2026-03-21,completed,21089166
jelajahid_ord_01603,jelajahid,jelajahid_cust_0131,2026-03-21,completed,11114895
jelajahid_ord_01636,jelajahid,jelajahid_cust_0105,2026-03-21,completed,24893400
jelajahid_ord_01655,jelajahid,jelajahid_cust_0280,2026-03-21,completed,34534684
jelajahid_ord_01710,jelajahid,jelajahid_cust_0009,2026-03-21,completed,7123262
jelajahid_ord_01738,jelajahid,jelajahid_cust_0200,2026-03-21,completed,14708066
jelajahid_ord_01782,jelajahid,jelajahid_cust_0078,2026-03-21,completed,14015952
jelajahid_ord_01579,jelajahid,jelajahid_cust_0193,2026-03-22,completed,9266514
jelajahid_ord_01615,jelajahid,jelajahid_cust_0160,2026-03-22,completed,11335653
jelajahid_ord_01642,jelajahid,jelajahid_cust_0342,2026-03-22,completed,29855116
jelajahid_ord_01665,jelajahid,jelajahid_cust_0005,2026-03-22,completed,6670350
jelajahid_ord_01680,jelajahid,jelajahid_cust_0188,2026-03-22,completed,7690392
jelajahid_ord_01683,jelajahid,jelajahid_cust_0008,2026-03-22,cancelled,660862
jelajahid_ord_01558,jelajahid,jelajahid_cust_0192,2026-03-23,completed,17190383
jelajahid_ord_01662,jelajahid,jelajahid_cust_0131,2026-03-23,completed,19807739
jelajahid_ord_01669,jelajahid,jelajahid_cust_0200,2026-03-23,completed,13943640
jelajahid_ord_01704,jelajahid,jelajahid_cust_0002,2026-03-23,cancelled,2284496
jelajahid_ord_01737,jelajahid,jelajahid_cust_0283,2026-03-23,completed,13207909
jelajahid_ord_01763,jelajahid,jelajahid_cust_0144,2026-03-23,completed,15584282
jelajahid_ord_01768,jelajahid,jelajahid_cust_0049,2026-03-23,completed,7742530
jelajahid_ord_01554,jelajahid,jelajahid_cust_0113,2026-03-24,cancelled,660862
jelajahid_ord_01647,jelajahid,jelajahid_cust_0031,2026-03-24,completed,6162451
jelajahid_ord_01664,jelajahid,jelajahid_cust_0009,2026-03-24,completed,27712685
jelajahid_ord_01574,jelajahid,jelajahid_cust_0159,2026-03-25,completed,2285464
jelajahid_ord_01585,jelajahid,jelajahid_cust_0074,2026-03-25,cancelled,3437208
jelajahid_ord_01621,jelajahid,jelajahid_cust_0051,2026-03-25,completed,1479534
jelajahid_ord_01649,jelajahid,jelajahid_cust_0052,2026-03-25,completed,16004733
jelajahid_ord_01707,jelajahid,jelajahid_cust_0291,2026-03-25,completed,24183172
jelajahid_ord_01754,jelajahid,jelajahid_cust_0232,2026-03-25,completed,18789916
jelajahid_ord_01566,jelajahid,jelajahid_cust_0301,2026-03-26,completed,31962961
jelajahid_ord_01620,jelajahid,jelajahid_cust_0211,2026-03-26,completed,25000889
jelajahid_ord_01659,jelajahid,jelajahid_cust_0328,2026-03-26,completed,10260996
jelajahid_ord_01678,jelajahid,jelajahid_cust_0238,2026-03-26,completed,17810889
jelajahid_ord_01743,jelajahid,jelajahid_cust_0250,2026-03-26,completed,5257194
jelajahid_ord_01550,jelajahid,jelajahid_cust_0194,2026-03-27,completed,11619722
jelajahid_ord_01559,jelajahid,jelajahid_cust_0065,2026-03-27,cancelled,3132864
jelajahid_ord_01602,jelajahid,jelajahid_cust_0042,2026-03-27,cancelled,2083627
jelajahid_ord_01618,jelajahid,jelajahid_cust_0019,2026-03-27,completed,10779513
jelajahid_ord_01641,jelajahid,jelajahid_cust_0145,2026-03-27,completed,26592414
jelajahid_ord_01656,jelajahid,jelajahid_cust_0206,2026-03-27,completed,38246290
jelajahid_ord_01657,jelajahid,jelajahid_cust_0350,2026-03-27,completed,19151502
jelajahid_ord_01695,jelajahid,jelajahid_cust_0164,2026-03-27,cancelled,2155061
jelajahid_ord_01716,jelajahid,jelajahid_cust_0304,2026-03-27,completed,22035058
jelajahid_ord_01719,jelajahid,jelajahid_cust_0176,2026-03-27,completed,2582822
jelajahid_ord_01760,jelajahid,jelajahid_cust_0063,2026-03-27,completed,12194418
jelajahid_ord_01771,jelajahid,jelajahid_cust_0312,2026-03-27,completed,29323890
jelajahid_ord_01597,jelajahid,jelajahid_cust_0006,2026-03-28,completed,4233293
jelajahid_ord_01625,jelajahid,jelajahid_cust_0219,2026-03-28,completed,14918186
jelajahid_ord_01694,jelajahid,jelajahid_cust_0131,2026-03-28,completed,23167180
jelajahid_ord_01697,jelajahid,jelajahid_cust_0145,2026-03-28,completed,20441466
jelajahid_ord_01705,jelajahid,jelajahid_cust_0317,2026-03-28,cancelled,1015590
jelajahid_ord_01709,jelajahid,jelajahid_cust_0307,2026-03-28,completed,3705504
jelajahid_ord_01718,jelajahid,jelajahid_cust_0099,2026-03-28,completed,20310000
jelajahid_ord_01758,jelajahid,jelajahid_cust_0083,2026-03-28,completed,10684893
jelajahid_ord_01770,jelajahid,jelajahid_cust_0286,2026-03-28,completed,13407285
jelajahid_ord_01544,jelajahid,jelajahid_cust_0332,2026-03-29,completed,2581785
jelajahid_ord_01576,jelajahid,jelajahid_cust_0313,2026-03-29,completed,15276904
jelajahid_ord_01594,jelajahid,jelajahid_cust_0049,2026-03-29,completed,12069003
jelajahid_ord_01721,jelajahid,jelajahid_cust_0208,2026-03-29,completed,30075848
jelajahid_ord_01732,jelajahid,jelajahid_cust_0156,2026-03-29,completed,2581785
jelajahid_ord_01774,jelajahid,jelajahid_cust_0017,2026-03-29,completed,6819524
jelajahid_ord_01778,jelajahid,jelajahid_cust_0166,2026-03-29,completed,6670350
jelajahid_ord_01591,jelajahid,jelajahid_cust_0066,2026-03-30,completed,2444919
jelajahid_ord_01626,jelajahid,jelajahid_cust_0328,2026-03-30,completed,12619287
jelajahid_ord_01639,jelajahid,jelajahid_cust_0134,2026-03-30,completed,5773864
jelajahid_ord_01660,jelajahid,jelajahid_cust_0056,2026-03-30,cancelled,1893655
jelajahid_ord_01666,jelajahid,jelajahid_cust_0110,2026-03-30,completed,3425251
jelajahid_ord_01668,jelajahid,jelajahid_cust_0128,2026-03-30,completed,5821283
jelajahid_ord_01708,jelajahid,jelajahid_cust_0340,2026-03-30,completed,7645266
jelajahid_ord_01717,jelajahid,jelajahid_cust_0241,2026-03-30,cancelled,4185739
