stay_line_id,company_id,booking_id,package_id,guests,line_amount_idr
jelajahid_item_02851,jelajahid,jelajahid_ord_01409,jelajahid_prod_0011,3,2949444
jelajahid_item_02852,jelajahid,jelajahid_ord_01410,jelajahid_prod_0031,4,5773864
jelajahid_item_02853,jelajahid,jelajahid_ord_01410,jelajahid_prod_0002,3,12699879
jelajahid_item_02854,jelajahid,jelajahid_ord_01410,jelajahid_prod_0018,2,7557102
jelajahid_item_02855,jelajahid,jelajahid_ord_01411,jelajahid_prod_0029,1,846448
jelajahid_item_02856,jelajahid,jelajahid_ord_01412,jelajahid_prod_0006,4,14372684
jelajahid_item_02857,jelajahid,jelajahid_ord_01412,jelajahid_prod_0023,2,7107860
jelajahid_item_02858,jelajahid,jelajahid_ord_01412,jelajahid_prod_0014,1,2582822
jelajahid_item_02859,jelajahid,jelajahid_ord_01413,jelajahid_prod_0033,3,10005525
jelajahid_item_02860,jelajahid,jelajahid_ord_01413,jelajahid_prod_0001,1,2202874
jelajahid_item_02861,jelajahid,jelajahid_ord_01414,jelajahid_prod_0016,1,3425251
jelajahid_item_02862,jelajahid,jelajahid_ord_01414,jelajahid_prod_0018,4,15114204
jelajahid_item_02863,jelajahid,jelajahid_ord_01414,jelajahid_prod_0023,2,7107860
jelajahid_item_02864,jelajahid,jelajahid_ord_01415,jelajahid_prod_0025,2,1871402
jelajahid_item_02865,jelajahid,jelajahid_ord_01415,jelajahid_prod_0032,1,1142732
jelajahid_item_02866,jelajahid,jelajahid_ord_01415,jelajahid_prod_0026,4,17876380
jelajahid_item_02867,jelajahid,jelajahid_ord_01416,jelajahid_prod_0002,4,2539976
jelajahid_item_02868,jelajahid,jelajahid_ord_01417,jelajahid_prod_0022,2,3819254
jelajahid_item_02869,jelajahid,jelajahid_ord_01417,jelajahid_prod_0021,4,15235908
jelajahid_item_02870,jelajahid,jelajahid_ord_01418,jelajahid_prod_0002,2,8466586
jelajahid_item_02871,jelajahid,jelajahid_ord_01419,jelajahid_prod_0018,3,11335653
jelajahid_item_02872,jelajahid,jelajahid_ord_01419,jelajahid_prod_0029,1,846448
jelajahid_item_02873,jelajahid,jelajahid_ord_01419,jelajahid_prod_0026,4,17876380
jelajahid_item_02874,jelajahid,jelajahid_ord_01420,jelajahid_prod_0005,1,1852752
jelajahid_item_02875,jelajahid,jelajahid_ord_01420,jelajahid_prod_0025,1,935701
jelajahid_item_02876,jelajahid,jelajahid_ord_01421,jelajahid_prod_0006,4,14372684
jelajahid_item_02877,jelajahid,jelajahid_ord_01421,jelajahid_prod_0002,2,8466586
jelajahid_item_02878,jelajahid,jelajahid_ord_01421,jelajahid_prod_0007,2,8399332
jelajahid_item_02879,jelajahid,jelajahid_ord_01422,jelajahid_prod_0035,3,9708120
jelajahid_item_02880,jelajahid,jelajahid_ord_01422,jelajahid_prod_0035,2,6472080
jelajahid_item_02881,jelajahid,jelajahid_ord_01423,jelajahid_prod_0023,1,533090
jelajahid_item_02882,jelajahid,jelajahid_ord_01423,jelajahid_prod_0033,2,1000553
jelajahid_item_02883,jelajahid,jelajahid_ord_01424,jelajahid_prod_0023,4,14215720
jelajahid_item_02884,jelajahid,jelajahid_ord_01425,jelajahid_prod_0034,3,2219301
jelajahid_item_02885,jelajahid,jelajahid_ord_01425,jelajahid_prod_0020,3,9238377
jelajahid_item_02886,jelajahid,jelajahid_ord_01425,jelajahid_prod_0013,3,2364852
jelajahid_item_02887,jelajahid,jelajahid_ord_01426,jelajahid_prod_0030,3,7334757
jelajahid_item_02888,jelajahid,jelajahid_ord_01426,jelajahid_prod_0008,3,3800136
jelajahid_item_02889,jelajahid,jelajahid_ord_01427,jelajahid_prod_0015,2,7409930
jelajahid_item_02890,jelajahid,jelajahid_ord_01427,jelajahid_prod_0025,1,935701
jelajahid_item_02891,jelajahid,jelajahid_ord_01427,jelajahid_prod_0011,3,2949444
jelajahid_item_02892,jelajahid,jelajahid_ord_01428,jelajahid_prod_0004,3,7745355
jelajahid_item_02893,jelajahid,jelajahid_ord_01428,jelajahid_prod_0005,1,1852752
jelajahid_item_02894,jelajahid,jelajahid_ord_01429,jelajahid_prod_0032,4,685639
jelajahid_item_02895,jelajahid,jelajahid_ord_01430,jelajahid_prod_0001,3,991293
jelajahid_item_02896,jelajahid,jelajahid_ord_01430,jelajahid_prod_0016,1,513788
jelajahid_item_02897,jelajahid,jelajahid_ord_01430,jelajahid_prod_0013,4,472970
jelajahid_item_02898,jelajahid,jelajahid_ord_01431,jelajahid_prod_0032,2,2285464
jelajahid_item_02899,jelajahid,jelajahid_ord_01432,jelajahid_prod_0014,2,5165644
jelajahid_item_02900,jelajahid,jelajahid_ord_01433,jelajahid_prod_0005,3,5558256
jelajahid_item_02901,jelajahid,jelajahid_ord_01433,jelajahid_prod_0003,1,472318
jelajahid_item_02902,jelajahid,jelajahid_ord_01434,jelajahid_prod_0017,1,3783663
jelajahid_item_02903,jelajahid,jelajahid_ord_01435,jelajahid_prod_0008,4,5066848
jelajahid_item_02904,jelajahid,jelajahid_ord_01435,jelajahid_prod_0006,3,10779513
jelajahid_item_02905,jelajahid,jelajahid_ord_01436,jelajahid_prod_0009,4,14240180
jelajahid_item_02906,jelajahid,jelajahid_ord_01436,jelajahid_prod_0026,3,13407285
jelajahid_item_02907,jelajahid,jelajahid_ord_01437,jelajahid_prod_0034,2,1479534
jelajahid_item_02908,jelajahid,jelajahid_ord_01437,jelajahid_prod_0022,3,5728881
jelajahid_item_02909,jelajahid,jelajahid_ord_01438,jelajahid_prod_0019,1,1414905
jelajahid_item_02910,jelajahid,jelajahid_ord_01439,jelajahid_prod_0013,3,2364852
jelajahid_item_02911,jelajahid,jelajahid_ord_01439,jelajahid_prod_0029,2,1692896
jelajahid_item_02912,jelajahid,jelajahid_ord_01439,jelajahid_prod_0032,1,1142732
jelajahid_item_02913,jelajahid,jelajahid_ord_01440,jelajahid_prod_0004,4,1549071
jelajahid_item_02914,jelajahid,jelajahid_ord_01440,jelajahid_prod_0029,1,126967
jelajahid_item_02915,jelajahid,jelajahid_ord_01440,jelajahid_prod_0017,2,1135099
jelajahid_item_02916,jelajahid,jelajahid_ord_01441,jelajahid_prod_0035,4,12944160
jelajahid_item_02917,jelajahid,jelajahid_ord_01441,jelajahid_prod_0032,4,4570928
jelajahid_item_02918,jelajahid,jelajahid_ord_01442,jelajahid_prod_0011,1,983148
jelajahid_item_02919,jelajahid,jelajahid_ord_01443,jelajahid_prod_0033,2,6670350
jelajahid_item_02920,jelajahid,jelajahid_ord_01443,jelajahid_prod_0017,4,15134652
jelajahid_item_02921,jelajahid,jelajahid_ord_01444,jelajahid_prod_0015,2,7409930
jelajahid_item_02922,jelajahid,jelajahid_ord_01444,jelajahid_prod_0034,2,1479534
jelajahid_item_02923,jelajahid,jelajahid_ord_01444,jelajahid_prod_0029,1,846448
jelajahid_item_02924,jelajahid,jelajahid_ord_01445,jelajahid_prod_0018,1,3778551
jelajahid_item_02925,jelajahid,jelajahid_ord_01446,jelajahid_prod_0001,1,2202874
jelajahid_item_02926,jelajahid,jelajahid_ord_01446,jelajahid_prod_0013,1,788284
jelajahid_item_02927,jelajahid,jelajahid_ord_01446,jelajahid_prod_0024,4,4521308
jelajahid_item_02928,jelajahid,jelajahid_ord_01447,jelajahid_prod_0003,2,944636
jelajahid_item_02929,jelajahid,jelajahid_ord_01447,jelajahid_prod_0028,2,8862060
jelajahid_item_02930,jelajahid,jelajahid_ord_01448,jelajahid_prod_0003,4,1889272
jelajahid_item_02931,jelajahid,jelajahid_ord_01449,jelajahid_prod_0007,2,1259900
jelajahid_item_02932,jelajahid,jelajahid_ord_01449,jelajahid_prod_0026,3,2011093
jelajahid_item_02933,jelajahid,jelajahid_ord_01449,jelajahid_prod_0033,1,500276
jelajahid_item_02934,jelajahid,jelajahid_ord_01450,jelajahid_prod_0025,1,935701
jelajahid_item_02935,jelajahid,jelajahid_ord_01450,jelajahid_prod_0002,4,16933172
jelajahid_item_02936,jelajahid,jelajahid_ord_01450,jelajahid_prod_0006,3,10779513
jelajahid_item_02937,jelajahid,jelajahid_ord_01451,jelajahid_prod_0032,1,171410
jelajahid_item_02938,jelajahid,jelajahid_ord_01451,jelajahid_prod_0015,4,2222979
jelajahid_item_02939,jelajahid,jelajahid_ord_01452,jelajahid_prod_0008,3,3800136
jelajahid_item_02940,jelajahid,jelajahid_ord_01452,jelajahid_prod_0005,1,1852752
jelajahid_item_02941,jelajahid,jelajahid_ord_01453,jelajahid_prod_0008,3,3800136
jelajahid_item_02942,jelajahid,jelajahid_ord_01453,jelajahid_prod_0033,4,13340700
jelajahid_item_02943,jelajahid,jelajahid_ord_01454,jelajahid_prod_0001,4,8811496
jelajahid_item_02944,jelajahid,jelajahid_ord_01455,jelajahid_prod_0004,2,5163570
jelajahid_item_02945,jelajahid,jelajahid_ord_01456,jelajahid_prod_0006,3,10779513
jelajahid_item_02946,jelajahid,jelajahid_ord_01456,jelajahid_prod_0018,3,11335653
jelajahid_item_02947,jelajahid,jelajahid_ord_01456,jelajahid_prod_0012,3,3082992
jelajahid_item_02948,jelajahid,jelajahid_ord_01457,jelajahid_prod_0009,1,3560045
jelajahid_item_02949,jelajahid,jelajahid_ord_01457,jelajahid_prod_0002,3,12699879
jelajahid_item_02950,jelajahid,jelajahid_ord_01457,jelajahid_prod_0032,3,3428196
jelajahid_item_02951,jelajahid,jelajahid_ord_01458,jelajahid_prod_0001,4,1321724
jelajahid_item_02952,jelajahid,jelajahid_ord_01458,jelajahid_prod_0016,2,1027575
jelajahid_item_02953,jelajahid,jelajahid_ord_01459,jelajahid_prod_0018,2,7557102
jelajahid_item_02954,jelajahid,jelajahid_ord_01459,jelajahid_prod_0002,4,16933172
jelajahid_item_02955,jelajahid,jelajahid_ord_01460,jelajahid_prod_0021,2,7617954
jelajahid_item_02956,jelajahid,jelajahid_ord_01460,jelajahid_prod_0020,2,6158918
jelajahid_item_02957,jelajahid,jelajahid_ord_01461,jelajahid_prod_0031,4,5773864
jelajahid_item_02958,jelajahid,jelajahid_ord_01461,jelajahid_prod_0009,2,7120090
jelajahid_item_02959,jelajahid,jelajahid_ord_01462,jelajahid_prod_0024,1,1130327
jelajahid_item_02960,jelajahid,jelajahid_ord_01462,jelajahid_prod_0024,3,3390981
jelajahid_item_02961,jelajahid,jelajahid_ord_01462,jelajahid_prod_0022,4,7638508
jelajahid_item_02962,jelajahid,jelajahid_ord_01463,jelajahid_prod_0017,2,7567326
jelajahid_item_02963,jelajahid,jelajahid_ord_01463,jelajahid_prod_0028,2,8862060
jelajahid_item_02964,jelajahid,jelajahid_ord_01463,jelajahid_prod_0004,3,7745355
jelajahid_item_02965,jelajahid,jelajahid_ord_01464,jelajahid_prod_0024,3,508647
jelajahid_item_02966,jelajahid,jelajahid_ord_01464,jelajahid_prod_0032,1,171410
jelajahid_item_02967,jelajahid,jelajahid_ord_01464,jelajahid_prod_0013,4,472970
jelajahid_item_02968,jelajahid,jelajahid_ord_01465,jelajahid_prod_0017,2,7567326
jelajahid_item_02969,jelajahid,jelajahid_ord_01465,jelajahid_prod_0005,2,3705504
jelajahid_item_02970,jelajahid,jelajahid_ord_01465,jelajahid_prod_0034,4,2959068
jelajahid_item_02971,jelajahid,jelajahid_ord_01466,jelajahid_prod_0028,1,4431030
jelajahid_item_02972,jelajahid,jelajahid_ord_01466,jelajahid_prod_0020,4,12317836
jelajahid_item_02973,jelajahid,jelajahid_ord_01467,jelajahid_prod_0034,4,2959068
jelajahid_item_02974,jelajahid,jelajahid_ord_01467,jelajahid_prod_0033,1,3335175
jelajahid_item_02975,jelajahid,jelajahid_ord_01467,jelajahid_prod_0016,4,13701004
jelajahid_item_02976,jelajahid,jelajahid_ord_01468,jelajahid_prod_0018,4,15114204
jelajahid_item_02977,jelajahid,jelajahid_ord_01468,jelajahid_prod_0033,3,10005525
jelajahid_item_02978,jelajahid,jelajahid_ord_01469,jelajahid_prod_0022,2,3819254
jelajahid_item_02979,jelajahid,jelajahid_ord_01470,jelajahid_prod_0033,2,6670350
jelajahid_item_02980,jelajahid,jelajahid_ord_01471,jelajahid_prod_0006,3,10779513
jelajahid_item_02981,jelajahid,jelajahid_ord_01471,jelajahid_prod_0035,4,12944160
jelajahid_item_02982,jelajahid,jelajahid_ord_01471,jelajahid_prod_0001,3,6608622
jelajahid_item_02983,jelajahid,jelajahid_ord_01472,jelajahid_prod_0020,3,9238377
jelajahid_item_02984,jelajahid,jelajahid_ord_01473,jelajahid_prod_0008,1,1266712
jelajahid_item_02985,jelajahid,jelajahid_ord_01473,jelajahid_prod_0006,4,14372684
jelajahid_item_02986,jelajahid,jelajahid_ord_01473,jelajahid_prod_0018,2,7557102
jelajahid_item_02987,jelajahid,jelajahid_ord_01474,jelajahid_prod_0025,4,3742804
jelajahid_item_02988,jelajahid,jelajahid_ord_01475,jelajahid_prod_0027,4,14848716
jelajahid_item_02989,jelajahid,jelajahid_ord_01475,jelajahid_prod_0002,4,16933172
jelajahid_item_02990,jelajahid,jelajahid_ord_01476,jelajahid_prod_0014,1,2582822
jelajahid_item_02991,jelajahid,jelajahid_ord_01476,jelajahid_prod_0014,3,7748466
jelajahid_item_02992,jelajahid,jelajahid_ord_01477,jelajahid_prod_0007,4,16798664
jelajahid_item_02993,jelajahid,jelajahid_ord_01477,jelajahid_prod_0017,3,11350989
jelajahid_item_02994,jelajahid,jelajahid_ord_01477,jelajahid_prod_0022,1,1909627
jelajahid_item_02995,jelajahid,jelajahid_ord_01478,jelajahid_prod_0005,3,5558256
jelajahid_item_02996,jelajahid,jelajahid_ord_01479,jelajahid_prod_0011,4,3932592
jelajahid_item_02997,jelajahid,jelajahid_ord_01479,jelajahid_prod_0013,2,1576568
jelajahid_item_02998,jelajahid,jelajahid_ord_01479,jelajahid_prod_0015,2,7409930
jelajahid_item_02999,jelajahid,jelajahid_ord_01480,jelajahid_prod_0027,1,3712179
jelajahid_item_03000,jelajahid,jelajahid_ord_01480,jelajahid_prod_0002,2,8466586
jelajahid_item_03001,jelajahid,jelajahid_ord_01481,jelajahid_prod_0020,2,6158918
jelajahid_item_03002,jelajahid,jelajahid_ord_01481,jelajahid_prod_0004,1,2581785
jelajahid_item_03003,jelajahid,jelajahid_ord_01482,jelajahid_prod_0017,2,7567326
jelajahid_item_03004,jelajahid,jelajahid_ord_01482,jelajahid_prod_0019,3,4244715
jelajahid_item_03005,jelajahid,jelajahid_ord_01483,jelajahid_prod_0016,3,10275753
jelajahid_item_03006,jelajahid,jelajahid_ord_01484,jelajahid_prod_0032,1,171410
jelajahid_item_03007,jelajahid,jelajahid_ord_01484,jelajahid_prod_0016,4,2055151
jelajahid_item_03008,jelajahid,jelajahid_ord_01485,jelajahid_prod_0006,1,3593171
jelajahid_item_03009,jelajahid,jelajahid_ord_01485,jelajahid_prod_0017,2,7567326
jelajahid_item_03010,jelajahid,jelajahid_ord_01486,jelajahid_prod_0026,4,2681457
jelajahid_item_03011,jelajahid,jelajahid_ord_01487,jelajahid_prod_0006,1,538976
jelajahid_item_03012,jelajahid,jelajahid_ord_01487,jelajahid_prod_0029,1,126967
jelajahid_item_03013,jelajahid,jelajahid_ord_01487,jelajahid_prod_0003,4,283391
jelajahid_item_03014,jelajahid,jelajahid_ord_01488,jelajahid_prod_0029,3,2539344
jelajahid_item_03015,jelajahid,jelajahid_ord_01488,jelajahid_prod_0010,1,3561631
jelajahid_item_03016,jelajahid,jelajahid_ord_01488,jelajahid_prod_0035,2,6472080
jelajahid_item_03017,jelajahid,jelajahid_ord_01489,jelajahid_prod_0035,2,970812
jelajahid_item_03018,jelajahid,jelajahid_ord_01490,jelajahid_prod_0024,4,4521308
jelajahid_item_03019,jelajahid,jelajahid_ord_01491,jelajahid_prod_0013,2,1576568
jelajahid_item_03020,jelajahid,jelajahid_ord_01492,jelajahid_prod_0015,1,3704965
jelajahid_item_03021,jelajahid,jelajahid_ord_01492,jelajahid_prod_0028,1,4431030
jelajahid_item_03022,jelajahid,jelajahid_ord_01493,jelajahid_prod_0020,4,12317836
jelajahid_item_03023,jelajahid,jelajahid_ord_01493,jelajahid_prod_0026,4,17876380
jelajahid_item_03024,jelajahid,jelajahid_ord_01493,jelajahid_prod_0004,3,7745355
jelajahid_item_03025,jelajahid,jelajahid_ord_01494,jelajahid_prod_0001,1,2202874
jelajahid_item_03026,jelajahid,jelajahid_ord_01494,jelajahid_prod_0004,3,7745355
jelajahid_item_03027,jelajahid,jelajahid_ord_01494,jelajahid_prod_0006,2,7186342
jelajahid_item_03028,jelajahid,jelajahid_ord_01495,jelajahid_prod_0032,1,1142732
jelajahid_item_03029,jelajahid,jelajahid_ord_01496,jelajahid_prod_0031,2,2886932
jelajahid_item_03030,jelajahid,jelajahid_ord_01496,jelajahid_prod_0011,4,3932592
jelajahid_item_03031,jelajahid,jelajahid_ord_01496,jelajahid_prod_0028,3,13293090
jelajahid_item_03032,jelajahid,jelajahid_ord_01497,jelajahid_prod_0034,3,2219301
jelajahid_item_03033,jelajahid,jelajahid_ord_01497,jelajahid_prod_0026,2,8938190
jelajahid_item_03034,jelajahid,jelajahid_ord_01498,jelajahid_prod_0010,3,10684893
jelajahid_item_03035,jelajahid,jelajahid_ord_01499,jelajahid_prod_0009,2,7120090
jelajahid_item_03036,jelajahid,jelajahid_ord_01499,jelajahid_prod_0009,2,7120090
jelajahid_item_03037,jelajahid,jelajahid_ord_01499,jelajahid_prod_0033,2,6670350
jelajahid_item_03038,jelajahid,jelajahid_ord_01500,jelajahid_prod_0031,2,2886932
jelajahid_item_03039,jelajahid,jelajahid_ord_01500,jelajahid_prod_0021,1,3808977
jelajahid_item_03040,jelajahid,jelajahid_ord_01500,jelajahid_prod_0031,3,4330398
jelajahid_item_03041,jelajahid,jelajahid_ord_01501,jelajahid_prod_0019,2,2829810
jelajahid_item_03042,jelajahid,jelajahid_ord_01501,jelajahid_prod_0025,3,2807103
jelajahid_item_03043,jelajahid,jelajahid_ord_01502,jelajahid_prod_0013,3,354728
jelajahid_item_03044,jelajahid,jelajahid_ord_01502,jelajahid_prod_0032,3,514229
jelajahid_item_03045,jelajahid,jelajahid_ord_01502,jelajahid_prod_0022,1,286444
jelajahid_item_03046,jelajahid,jelajahid_ord_01503,jelajahid_prod_0008,1,1266712
jelajahid_item_03047,jelajahid,jelajahid_ord_01504,jelajahid_prod_0031,1,1443466
jelajahid_item_03048,jelajahid,jelajahid_ord_01504,jelajahid_prod_0025,2,1871402
jelajahid_item_03049,jelajahid,jelajahid_ord_01505,jelajahid_prod_0006,2,7186342
jelajahid_item_03050,jelajahid,jelajahid_ord_01505,jelajahid_prod_0034,2,1479534
jelajahid_item_03051,jelajahid,jelajahid_ord_01505,jelajahid_prod_0007,3,12598998
jelajahid_item_03052,jelajahid,jelajahid_ord_01506,jelajahid_prod_0007,3,12598998
jelajahid_item_03053,jelajahid,jelajahid_ord_01506,jelajahid_prod_0001,1,2202874
jelajahid_item_03054,jelajahid,jelajahid_ord_01506,jelajahid_prod_0010,4,14246524
jelajahid_item_03055,jelajahid,jelajahid_ord_01507,jelajahid_prod_0009,3,1602020
jelajahid_item_03056,jelajahid,jelajahid_ord_01507,jelajahid_prod_0035,1,485406
jelajahid_item_03057,jelajahid,jelajahid_ord_01508,jelajahid_prod_0012,2,2055328
jelajahid_item_03058,jelajahid,jelajahid_ord_01509,jelajahid_prod_0002,2,1269988
jelajahid_item_03059,jelajahid,jelajahid_ord_01509,jelajahid_prod_0025,3,421065
jelajahid_item_03060,jelajahid,jelajahid_ord_01510,jelajahid_prod_0001,3,6608622
jelajahid_item_03061,jelajahid,jelajahid_ord_01511,jelajahid_prod_0015,2,1111490
jelajahid_item_03062,jelajahid,jelajahid_ord_01511,jelajahid_prod_0033,1,500276
jelajahid_item_03063,jelajahid,jelajahid_ord_01512,jelajahid_prod_0032,1,1142732
jelajahid_item_03064,jelajahid,jelajahid_ord_01513,jelajahid_prod_0021,2,7617954
jelajahid_item_03065,jelajahid,jelajahid_ord_01513,jelajahid_prod_0008,3,3800136
jelajahid_item_03066,jelajahid,jelajahid_ord_01513,jelajahid_prod_0021,2,7617954
jelajahid_item_03067,jelajahid,jelajahid_ord_01514,jelajahid_prod_0005,1,1852752
jelajahid_item_03068,jelajahid,jelajahid_ord_01514,jelajahid_prod_0011,1,983148
jelajahid_item_03069,jelajahid,jelajahid_ord_01515,jelajahid_prod_0028,2,8862060
jelajahid_item_03070,jelajahid,jelajahid_ord_01516,jelajahid_prod_0020,4,1847675
jelajahid_item_03071,jelajahid,jelajahid_ord_01516,jelajahid_prod_0003,3,212543
jelajahid_item_03072,jelajahid,jelajahid_ord_01516,jelajahid_prod_0008,2,380014
jelajahid_item_03073,jelajahid,jelajahid_ord_01517,jelajahid_prod_0014,2,5165644
jelajahid_item_03074,jelajahid,jelajahid_ord_01518,jelajahid_prod_0027,4,14848716
jelajahid_item_03075,jelajahid,jelajahid_ord_01519,jelajahid_prod_0006,1,3593171
jelajahid_item_03076,jelajahid,jelajahid_ord_01519,jelajahid_prod_0028,3,13293090
jelajahid_item_03077,jelajahid,jelajahid_ord_01519,jelajahid_prod_0024,1,1130327
jelajahid_item_03078,jelajahid,jelajahid_ord_01520,jelajahid_prod_0024,4,4521308
jelajahid_item_03079,jelajahid,jelajahid_ord_01520,jelajahid_prod_0031,1,1443466
jelajahid_item_03080,jelajahid,jelajahid_ord_01520,jelajahid_prod_0011,2,1966296
jelajahid_item_03081,jelajahid,jelajahid_ord_01521,jelajahid_prod_0012,1,154150
jelajahid_item_03082,jelajahid,jelajahid_ord_01522,jelajahid_prod_0023,2,7107860
jelajahid_item_03083,jelajahid,jelajahid_ord_01522,jelajahid_prod_0015,3,11114895
jelajahid_item_03084,jelajahid,jelajahid_ord_01522,jelajahid_prod_0035,4,12944160
jelajahid_item_03085,jelajahid,jelajahid_ord_01523,jelajahid_prod_0016,2,1027575
jelajahid_item_03086,jelajahid,jelajahid_ord_01523,jelajahid_prod_0008,3,570020
jelajahid_item_03087,jelajahid,jelajahid_ord_01524,jelajahid_prod_0026,3,13407285
jelajahid_item_03088,jelajahid,jelajahid_ord_01524,jelajahid_prod_0013,1,788284
jelajahid_item_03089,jelajahid,jelajahid_ord_01524,jelajahid_prod_0004,4,10327140
jelajahid_item_03090,jelajahid,jelajahid_ord_01525,jelajahid_prod_0008,1,1266712
jelajahid_item_03091,jelajahid,jelajahid_ord_01525,jelajahid_prod_0034,3,2219301
jelajahid_item_03092,jelajahid,jelajahid_ord_01525,jelajahid_prod_0016,4,13701004
jelajahid_item_03093,jelajahid,jelajahid_ord_01526,jelajahid_prod_0008,2,2533424
jelajahid_item_03094,jelajahid,jelajahid_ord_01526,jelajahid_prod_0011,2,1966296
jelajahid_item_03095,jelajahid,jelajahid_ord_01527,jelajahid_prod_0003,2,944636
jelajahid_item_03096,jelajahid,jelajahid_ord_01527,jelajahid_prod_0005,4,7411008
jelajahid_item_03097,jelajahid,jelajahid_ord_01527,jelajahid_prod_0008,1,1266712
jelajahid_item_03098,jelajahid,jelajahid_ord_01528,jelajahid_prod_0030,1,2444919
jelajahid_item_03099,jelajahid,jelajahid_ord_01529,jelajahid_prod_0014,2,774847
jelajahid_item_03100,jelajahid,jelajahid_ord_01529,jelajahid_prod_0027,3,1670481
jelajahid_item_03101,jelajahid,jelajahid_ord_01530,jelajahid_prod_0032,2,2285464
jelajahid_item_03102,jelajahid,jelajahid_ord_01530,jelajahid_prod_0023,3,10661790
jelajahid_item_03103,jelajahid,jelajahid_ord_01530,jelajahid_prod_0030,1,2444919
jelajahid_item_03104,jelajahid,jelajahid_ord_01531,jelajahid_prod_0026,3,2011093
jelajahid_item_03105,jelajahid,jelajahid_ord_01532,jelajahid_prod_0001,1,2202874
jelajahid_item_03106,jelajahid,jelajahid_ord_01533,jelajahid_prod_0028,4,2658618
jelajahid_item_03107,jelajahid,jelajahid_ord_01534,jelajahid_prod_0011,1,983148
jelajahid_item_03108,jelajahid,jelajahid_ord_01535,jelajahid_prod_0002,1,4233293
jelajahid_item_03109,jelajahid,jelajahid_ord_01535,jelajahid_prod_0009,2,7120090
jelajahid_item_03110,jelajahid,jelajahid_ord_01535,jelajahid_prod_0033,1,3335175
jelajahid_item_03111,jelajahid,jelajahid_ord_01536,jelajahid_prod_0010,2,7123262
jelajahid_item_03112,jelajahid,jelajahid_ord_01536,jelajahid_prod_0035,2,6472080
jelajahid_item_03113,jelajahid,jelajahid_ord_01536,jelajahid_prod_0009,2,7120090
jelajahid_item_03114,jelajahid,jelajahid_ord_01537,jelajahid_prod_0032,1,1142732
jelajahid_item_03115,jelajahid,jelajahid_ord_01537,jelajahid_prod_0021,2,7617954
jelajahid_item_03116,jelajahid,jelajahid_ord_01538,jelajahid_prod_0027,2,7424358
jelajahid_item_03117,jelajahid,jelajahid_ord_01538,jelajahid_prod_0026,2,8938190
jelajahid_item_03118,jelajahid,jelajahid_ord_01539,jelajahid_prod_0023,3,10661790
jelajahid_item_03119,jelajahid,jelajahid_ord_01539,jelajahid_prod_0004,3,7745355
jelajahid_item_03120,jelajahid,jelajahid_ord_01540,jelajahid_prod_0017,2,7567326
jelajahid_item_03121,jelajahid,jelajahid_ord_01541,jelajahid_prod_0002,1,634994
jelajahid_item_03122,jelajahid,jelajahid_ord_01541,jelajahid_prod_0022,2,572888
jelajahid_item_03123,jelajahid,jelajahid_ord_01542,jelajahid_prod_0023,1,3553930
jelajahid_item_03124,jelajahid,jelajahid_ord_01543,jelajahid_prod_0012,2,2055328
jelajahid_item_03125,jelajahid,jelajahid_ord_01543,jelajahid_prod_0027,2,7424358
jelajahid_item_03126,jelajahid,jelajahid_ord_01543,jelajahid_prod_0035,1,3236040
jelajahid_item_03127,jelajahid,jelajahid_ord_01544,jelajahid_prod_0004,1,2581785
jelajahid_item_03128,jelajahid,jelajahid_ord_01545,jelajahid_prod_0034,2,221930
jelajahid_item_03129,jelajahid,jelajahid_ord_01545,jelajahid_prod_0016,4,2055151
jelajahid_item_03130,jelajahid,jelajahid_ord_01545,jelajahid_prod_0005,2,555826
jelajahid_item_03131,jelajahid,jelajahid_ord_01546,jelajahid_prod_0012,4,4110656
jelajahid_item_03132,jelajahid,jelajahid_ord_01546,jelajahid_prod_0002,2,8466586
jelajahid_item_03133,jelajahid,jelajahid_ord_01546,jelajahid_prod_0025,2,1871402
jelajahid_item_03134,jelajahid,jelajahid_ord_01547,jelajahid_prod_0023,4,2132358
jelajahid_item_03135,jelajahid,jelajahid_ord_01548,jelajahid_prod_0011,4,589889
jelajahid_item_03136,jelajahid,jelajahid_ord_01548,jelajahid_prod_0018,2,1133565
jelajahid_item_03137,jelajahid,jelajahid_ord_01549,jelajahid_prod_0027,4,14848716
jelajahid_item_03138,jelajahid,jelajahid_ord_01550,jelajahid_prod_0013,4,3153136
jelajahid_item_03139,jelajahid,jelajahid_ord_01550,jelajahid_prod_0002,2,8466586
jelajahid_item_03140,jelajahid,jelajahid_ord_01551,jelajahid_prod_0011,4,3932592
jelajahid_item_03141,jelajahid,jelajahid_ord_01552,jelajahid_prod_0032,3,3428196
jelajahid_item_03142,jelajahid,jelajahid_ord_01553,jelajahid_prod_0022,4,7638508
jelajahid_item_03143,jelajahid,jelajahid_ord_01553,jelajahid_prod_0032,2,2285464
jelajahid_item_03144,jelajahid,jelajahid_ord_01553,jelajahid_prod_0028,4,17724120
jelajahid_item_03145,jelajahid,jelajahid_ord_01554,jelajahid_prod_0001,2,660862
jelajahid_item_03146,jelajahid,jelajahid_ord_01555,jelajahid_prod_0031,1,216520
jelajahid_item_03147,jelajahid,jelajahid_ord_01555,jelajahid_prod_0031,1,216520
jelajahid_item_03148,jelajahid,jelajahid_ord_01555,jelajahid_prod_0026,1,670364
